,indices,choices,search,bm25,prev_bm25,next_bm25
10,87642,"RIKER: Enterprise?... Enterprise?... 
 RIKER: ... Enterprise... 
 PICARD: Why haven't you left the building, Number One? 
 
 ""The Royale"", The Next Generation, 1989-01-10",enterprise,7.374085106071976,8.32000668986447,0.0
11,79459,"RIKER: Enterprise, Riker. Come in. 
 ZORN: Enterprise, Enterprise, help us! Come in, please... 
 ZORN: ... what shall we do? Help us, please. 
 
 ""Encounter at Farpoint"", The Next Generation, 1987-04-13",enterprise,7.18577700872932,6.300963579513951,0.0
12,139059,"RIKER: In my opinion, the Romulans want a confrontation... specifically against us. 
 PICARD: The Enterprise? 
 RIKER: Not by name; but yes, against us. They know the Federation will send their best -- this will be a perfect chance for them to learn firsthand, how much we have advanced in both technology, and technique. 
 
 ""The Neutral Zone"", The Next Generation, 1988-03-17",enterprise,7.031910911953916,0.0,0.0
13,138891,"PICARD: The strategic decision is to send one ship. 
 RIKER: The Enterprise. 
 PICARD: Yes. 
 
 ""The Neutral Zone"", The Next Generation, 1988-03-17",enterprise,7.031910911953916,0.0,0.0
14,129412,"VEKOR: It was sent approximately fifteen minutes ago. He's at the rendezvous coordinates... but he's been detained by the Enterprise. That's all there is... he stopped transmitting. 
 BARAN: The Enterprise... 
 PICARD: How could they have found out about the rendezvous, Commander? 
 
 ""Gambit, Part II"", The Next Generation, 1993-08-06",enterprise,7.031910911953916,2.5554924970361927,0.0
15,128044,"RIKER: We're from the Federation Starship Enterprise. We received your distress call. 
 MIROK: The Enterprise... ? 
 RIKER: That's right. Your message said you'd suffered a failure in your engine core. 
 
 ""The Next Phase"", The Next Generation, 1992-03-15",enterprise,7.031910911953916,4.090139488333297,0.0
16,118608,"GUINAN: I've certainly done my share of travelling. What ship? 
 DATA: The Enterprise. 
 GUINAN: Is that a clipper ship? 
 
 ""Time's Arrow"", The Next Generation, 1992-04-06",enterprise,7.031910911953916,0.0,0.0
17,85874,"PICARD: Do you know where you are? 
 P2: The Enterprise. 
 PICARD: But you're only vaguely aware of it. And me -- do you know who I am? 
 
 ""Time Squared"", The Next Generation, 1989-01-25",enterprise,7.031910911953916,0.0,0.0
18,12040,"DAX: That's... 
 SISKO: The Enterprise 
 DULMUR: Be specific, Captain. Which Enterprise? There've been five. 
 
 ""Trials and Tribble-ations"", Deep Space Nine, 1996-08-20",enterprise,7.031910911953916,0.0,4.765384017263812
19,139813,"RIKER: Riker to Enterprise. 
 GEORDI: Enterprise, here. 
 RIKER: We're ready to beam up. 
 
 ""Second Chances"", The Next Generation, 1993-03-17",enterprise,6.951272231370145,6.646400906115534,0.0
20,131211,"DATA: Captain, I have no reports of any Federation ships in that area. 
 RIKER: Ferengi? 
 PICARD: It's a little out of their area. 
 
 ""Heart Of Glory"", The Next Generation, 1988-01-13",ferengi,9.028185401727761,0.0,0.0
21,67593,"QUARK: We'll take him with us. He'll be our gift to Starfleet. They gave us a Vorta, we'll give them one back. 
 YELGRUN: Ferengi... 
 QUARK: I know, I know -- you hate us. 
 
 ""The Magnificent Ferengi"", Deep Space Nine, 1997-10-17",ferengi,9.028185401727761,0.0,0.0
22,62522,"GENERAL DENNING: You know, Quark, you might be some kind of Martian... 
 QUARK: Ferengi. 
 GENERAL DENNING: Whatever. But the more we talk, the more you remind me of my brother-in-law. 
 
 ""Little Green Men"", Deep Space Nine, 1995-09-19",ferengi,9.028185401727761,0.0,0.0
23,67532,"QUARK: It always comes down to profit with you people, doesn't it? 
 GAILA: We're Ferengi. 
 QUARK: And that's why I love you. Fifty bars it is. Minus my usual finder's fee. 
 
 ""The Magnificent Ferengi"", Deep Space Nine, 1997-10-17",ferengi,8.392417867208911,0.0,0.0
24,67517,"ROM: Look out! 
 KEEVAN: I hate Ferengi 
 ROM: What are we going to do? We can't have a prisoner exchange without a prisoner. 
 
 ""The Magnificent Ferengi"", Deep Space Nine, 1997-10-17",ferengi,8.295061083990827,0.0,0.0
25,40911,"QUARK: Don't be ridiculous... You expect me to believe you've come all this way, braved the storm, just to tell me the deal is off? 
 YETO: Stupid Ferengi. 
 T'KAR: I said no one moves. 
 
 ""Invasive Procedures"", Deep Space Nine, 1993-07-29",ferengi,8.295061083990827,0.0,0.0
26,14342,"GRILKA: You mean... D'Ghor has been... scheming and ... plotting like a... 
 QUARK: Like a Ferengi. 
 GRILKA: There is no honor in what he has done. If he wanted to challenge my House, he should've made a declaration... met our forces in battle... 
 
 ""The House of Quark"", Deep Space Nine, 1994-08-01",ferengi,8.295061083990827,0.0,0.0
27,108607,"GEORDI: This is Shuttle nine... reporting back... barely. 
 PICARD: The Ferengi pod? 
 GEORDI: They're trapped on the other side, sir. In the Delta Quadrant. We tried to warn them. They wouldn't follow us. 
 
 ""The Price"", The Next Generation, 1989-09-25",ferengi,8.199937185302392,0.0,0.0
28,108497,"GEORDI: I can see it now... and I'm telling you that you don't have time to wait... not even forty seconds... 
 ARRIDOR: Ferengi pod, out. 
 GEORDI: Dammit, Arridor, we're seventy thousand light years away from our ships... follow us... we'll lead you in... 
 
 ""The Price"", The Next Generation, 1989-09-25",ferengi,8.199937185302392,0.0,0.0
29,83490,"MORDOC: Inviting others to unclothe them... the very depth of perversion... 
 TASHA: Paws off, Ferengi. 
 MORDOC: No female, hu-man or Ferengi, can order Mordoc around! Submit! 
 
 ""The Last Outpost"", The Next Generation, 1987-08-07",ferengi,8.106970225017667,0.0,5.491872829589185
30,12996,"DAMAR: True. But some people might place a brother's revenge above business. 
 QUARK: Not this Ferengi. 
 DAMAR: You're a credit to your race, Quark. Unlike your brother, you've chosen to back the winning side. 
 
 ""Favor the Bold"", Deep Space Nine, 1997-08-13",ferengi,8.106970225017667,0.0,0.0
31,55436,"LEETA: We're not on Ferenginar. 
 ROM: But I'm a Ferengi. 
 LEETA: And I'm not. 
 
 ""Ferengi Love Songs"", Deep Space Nine, 1997-01-30",ferengi,8.016087662563388,0.0,0.0
32,111776,"RIKER: Lieutenant? 
 WORF: One of the Ferengi. 
 WORF: You! What are you doing? 
 
 ""The Perfect Mate"", The Next Generation, 1992-02-10",ferengi,7.92722017414676,0.0,0.0
33,70833,"ISHKA: He just lives by them. 
 ROM: Like a good Ferengi. 
 ISHKA: Like an unenlightened Ferengi. 
 
 ""Family Business"", Deep Space Nine, 1995-03-08",ferengi,7.840301476402101,0.0,7.0655888209846465
34,55766,"BRUNT: I hate losing. 
 QUARK: What Ferengi doesn't? 
 BRUNT: I may not be able to destroy the Nagus... but you're a different story. 
 
 ""Ferengi Love Songs"", Deep Space Nine, 1997-01-30",ferengi,7.7552681615135155,0.0,0.0
35,40878,"T'KAR: That depends on you. 
 T'KAR: Yeto, get the Ferengi. 
 BASHIR: You mind telling me what this is all about? 
 
 ""Invasive Procedures"", Deep Space Nine, 1993-07-29",ferengi,7.7552681615135155,0.0,0.0
36,15632,"SISKO: And ""A Ferengi without profit... "" 
 NOG: ""... Is no Ferengi at all."" 
 SISKO: The eighteenth Rule of Acquisition. 
 
 ""Heart of Stone"", Deep Space Nine, 1994-11-17",ferengi,7.7552681615135155,7.136101777328003,0.0
37,55343,"ROM: I guess not. 
 DAX: You're probably the least Ferengi-like Ferengi I've ever met. 
 ROM: I guess so. 
 
 ""Ferengi Love Songs"", Deep Space Nine, 1997-01-30",ferengi,7.742321828323657,0.0,0.0
38,13519,"TUMEK: I have never heard of the ""right of proclamation."" 
 QUARK: It's a Ferengi custom. 
 THOPOK: Then it has no place here. 
 
 ""Looking For par'Mach in All the Wrong Places"", Deep Space Nine, 1996-07-25",ferengi,7.672059542951674,0.0,0.0
39,126061,"PICARD: I am the captain of this vessel! Your order is nullified! 
 PICARD: Ferengi on Main Viewer. 
 PICARD: I am Jean-Luc Picard, Captain of the Federation Starship, USS Enterprise. Why have you attacked my ship? 
 
 ""Peak Performance"", The Next Generation, 1989-04-17",ferengi,7.590617511035995,0.0,0.0
40,24638,"KRAX: Who else but my father. 
 THE CROWD: The Nagus. Yes, the Grand Nagus. 
 ZEK: I thank you for your confidence... but I must decline the offer. 
 
 ""The Nagus"", Deep Space Nine, 1993-01-04",nagus,10.869527781529452,0.0,0.0
41,24864,"ZEK : Release him. 
 ROM: Nagus! 
 KRAX: Father? 
 
 ""The Nagus"", Deep Space Nine, 1993-01-04",nagus,10.820838629220766,0.0,0.0
42,24849,"KRAX: This is an historic moment. 
 KRAX: Nagus... 
 QUARK: There must be some mistake... 
 
 ""The Nagus"", Deep Space Nine, 1993-01-04",nagus,10.820838629220766,0.0,0.0
43,24787,"QUARK: Did you come to me and offer your support. 
 NAVA: No, Nagus. 
 QUARK: Yet, now you call me Nagus. Is it out of true friendship? No. 
 
 ""The Nagus"", Deep Space Nine, 1993-01-04",nagus,10.416082745940743,0.0,6.465793450406402
44,24785,"QUARK: A very lucrative opportunity. Tell me Nava, when Zek announced I was to succeed him, were you pleased? 
 NAVA: No, Nagus. 
 QUARK: Did you come to me and offer your support. 
 
 ""The Nagus"", Deep Space Nine, 1993-01-04",nagus,10.416082745940743,0.0,0.0
45,67735,"QUARK : Grand Nagus Zek. 
 ROM: The Nagus? 
 ROM: He used you when it suited his needs. I don't think it's the same thing. 
 
 ""Body Parts"", Deep Space Nine, 1996-03-26",nagus,10.287810134768971,9.579955232380621,0.0
46,55374,"QUARK: Wait a minute... What's the Nagus doing in my closet? 
 ISHKA: The Nagus? 
 QUARK: Moogie... 
 
 ""Ferengi Love Songs"", Deep Space Nine, 1997-01-30",nagus,10.287810134768971,6.89256897875543,0.0
47,24829,"QUARK: Stop daydreaming and pay attention to your work. 
 ROM: Yes, Nagus. 
 QUARK: When do we leave? 
 
 ""The Nagus"", Deep Space Nine, 1993-01-04",nagus,10.287810134768971,0.0,0.0
48,24795,"QUARK: I think I'll head over to the bar and check the receipts. 
 KRAX/ROM: Yes, Nagus. 
 KRAX: If he keeps handing out such choice opportunities, he's going to become very popular. 
 
 ""The Nagus"", Deep Space Nine, 1993-01-04",nagus,10.287810134768971,0.0,0.0
49,24781,"QUARK: You wish to find profit elsewhere. 
 NAVA: Yes, Nagus. 
 QUARK: And where would that be? 
 
 ""The Nagus"", Deep Space Nine, 1993-01-04",nagus,10.287810134768971,0.0,0.0
50,10325,"QUARK: I'm here to talk about the Nagus. 
 EMI ALIEN: The Nagus? 
 QUARK: The other Ferengi who visited you. The one who brought the Orb. 
 
 ""Prophet Motive"", Deep Space Nine, 1994-12-07",nagus,10.287810134768971,8.01704722436326,0.0
51,55368,"QUARK: (under his breath, annoyed) If she threw out my Marauder Mo action figures... 
 QUARK: Grand Nagus... 
 ZEK: Quark, what are you doing here? 
 
 ""Ferengi Love Songs"", Deep Space Nine, 1997-01-30",nagus,10.040515040599512,0.0,0.0
52,10236,"ZEK : What's the matter, Quark? Spinning out of control, are we? 
 QUARK: Grand Nagus? 
 ZEK: Maybe. 
 
 ""Prophet Motive"", Deep Space Nine, 1994-12-07",nagus,10.040515040599512,0.0,0.0
53,37412,"QUARK: I still can't believe Brunt is the new Nagus. 
 ZEK: Acting Nagus. 
 QUARK: For three more days. Then it becomes official. 
 
 ""Profit and Lace"", Deep Space Nine, 1998-03-09",nagus,9.921272846646088,7.189144221919739,0.0
54,67734,"QUARK: Maybe she'd buy one disk... but all fifty-two? No... she doesn't like me that much. Who could it be. Who could afford to spend five hundred bars of latinum... on me. 
 QUARK : Grand Nagus Zek. 
 ROM: The Nagus? 
 
 ""Body Parts"", Deep Space Nine, 1996-03-26",nagus,9.579955232380621,0.0,10.287810134768971
55,37442,"QUARK: No, not Brunt -- 
 NOG: -- Grand Nagus Zek. 
 QUARK: Who said he was dead? 
 
 ""Profit and Lace"", Deep Space Nine, 1998-03-09",nagus,9.579955232380621,0.0,0.0
56,9972,"QUARK: Right now, nothing is more important than this. 
 QUARK: Grand Nagus Zek. 
 ROM: As big as life. 
 
 ""Prophet Motive"", Deep Space Nine, 1994-12-07",nagus,9.579955232380621,0.0,0.0
57,31268,"ROM: He left her a note saying he was going on a business safari to open new territories for financial exploitation. 
 QUARK: That's our Nagus. 
 ROM: He said held be back in five days -- that was twelve days ago! 
 
 ""The Emperor's New Cloak"", Deep Space Nine, 1998-10-26",nagus,9.471342288465085,0.0,0.0
58,37686,"BRUNT: Nilva! How nice to see you again. 
 NILVA: Grand Nagus Brunt. 
 NOG: Acting Grand Nagus Brunt. 
 
 ""Profit and Lace"", Deep Space Nine, 1998-03-09",nagus,9.365164538557856,0.0,8.683726806180118
59,37476,"BRUNT : Care to place a wager on that? 
 ROM: Grand Nagus Brunt... 
 ZEK: Acting Grand Nagus Brunt. 
 
 ""Profit and Lace"", Deep Space Nine, 1998-03-09",nagus,9.365164538557856,0.0,8.683726806180118
60,135627,"DATA: ""Border."" ""Road."" ""Companion."" ""Message."" ""Messenger."" 
 DATA: ""Death."" 
 WORF: Captain, phasers are set for wide dispersal, ten percent maximum power. The beam will terminate automatically when the comet's core is reached. 
 
 ""Masks"", The Next Generation, 1993-12-09",death,9.68550603440587,0.0,0.0
61,130551,"RIVAN: ... and so no one risks death. 
 WORF: Death? 
 RIVAN: ... by breaking any law. 
 
 ""Justice"", The Next Generation, 1987-09-04",death,9.68550603440587,7.692658976229339,0.0
62,135664,"PICARD: Perhaps everything with the compass design is part of the same theme -- movement. Finding a direction, travelling a path, crossing a boundary-- 
 RIKER: And ""death."" One of the symbols was ""death."" 
 PICARD: The ultimate boundary. 
 
 ""Masks"", The Next Generation, 1993-12-09",death,9.190952836490036,0.0,0.0
63,128154,"GEORDI: What do you mean? 
 RO: This. Death. 
 GEORDI: What? 
 
 ""The Next Phase"", The Next Generation, 1992-03-15",death,9.09638270373437,0.0,0.0
64,35061,"ODO: Humanoid death rituals are an interest of mine. 
 QUARK: Death rituals. 
 ODO: Everybody needs a hobby. 
 
 ""The Alternate"", Deep Space Nine, 1993-10-27",death,8.776097699203651,6.325974167651603,0.0
65,7836,"GOWRON: What is this? 
 WORF: It is your death. 
 GOWRON: No. 
 
 ""Apocalypse Rising"", Deep Space Nine, 1996-07-03",death,8.477600122520089,0.0,0.0
66,62647,"GENERAL DENNING: With your finger? 
 QUARK: With my death ray. 
 GENERAL DENNING: Looks a lot like a finger to me. 
 
 ""Little Green Men"", Deep Space Nine, 1995-09-19",death,8.382562642276271,0.0,0.0
67,94791,"PICARD: We would rather die. 
 BORG: Death is irrelevant. 
 PICARD: What is it you wish of me? 
 
 ""The Best of Both Worlds, Part I"", The Next Generation, 1990-04-06",death,8.198739962289185,0.0,0.0
68,121478,"WESLEY: Married? 
 MRS. TROI: 'Till death do us part. 
 RIKER: Mrs. Troi... I don't know how to put this -- 
 
 ""Manhunt"", The Next Generation, 1989-03-29",death,8.022806438908166,0.0,0.0
69,5677,"QUARK: I know, I know. Destroyed in the explosion. So now what? 
 ODO: Now we either freeze to death or starve to death. Take your pick. 
 NOG: It's about time you woke up. I thought you were going to sleep all day. 
 
 ""The Ascent"", Deep Space Nine, 1996-09-27",death,7.966887955576186,0.0,0.0
70,24339,"KANG: I say we attack here... a bold assault right at the main threshold. The guards will be too scattered to respond in time. We will overwhelm the defenders and fight on to a glorious victory. 
 KOLOTH: Or to a glorious death. 
 KOR: It is a good day to die. 
 
 ""Blood Oath"", Deep Space Nine, 1994-01-25",death,7.9376410860595765,0.0,0.0
71,90938,"TASHA: Do you know how? 
 GUINAN: No. But I know that it was an empty death. A death without purpose. 
 PICARD: Come. 
 
 ""Yesterday's Enterprise"", The Next Generation, 1989-12-08",death,7.924671171976148,0.0,0.0
72,89022,"DATA: Attack me. Or are you afraid? 
 WORF: I have no fear of death. 
 DATA: And I have no fear of killing you... 
 
 ""Power Play"", The Next Generation, 1991-11-26",death,7.854264870497627,0.0,0.0
73,5377,"BASHIR : What do you want with him? 
 JEM'HADAR OFFICER: He is to be put to death. 
 SECOND JEM'HADAR: Sir. 
 
 ""By Inferno's Light"", Deep Space Nine, 1996-12-02",death,7.772621999487874,0.0,0.0
74,130550,"LIATOR: No one but our Mediators know what place or for how long. We're very proud of the wisdom of our ancestors. No person ever knows where or when a zone will be. 
 RIVAN: ... and so no one risks death. 
 WORF: Death? 
 
 ""Justice"", The Next Generation, 1987-09-04",death,7.692658976229339,0.0,9.68550603440587
75,108182,"K'EHLEYR: Alexander... 
 WORF: You have never seen death? 
 WORF: Then look... 
 
 ""Reunion"", The Next Generation, 1990-09-04",death,7.692658976229339,0.0,0.0
76,14202,"QUARK: I... didn't want to. I... had no choice. 
 GRILKA: Was it... an honorable death? 
 QUARK: Absolutely. He died... like a warrior. 
 
 ""The House of Quark"", Deep Space Nine, 1994-08-01",death,7.692658976229339,0.0,0.0
77,142721,"DATA: He was the greatest man I have ever known. 
 PICARD: Does his death disturb you? 
 DATA: Disturb, Captain? No. All things must pass. May I go now, sir? 
 
 ""The Schizoid Man"", The Next Generation, 1988-10-10",death,7.614324482956821,0.0,0.0
78,128214,"DATA: Ensign Ro was Bajoran. Her beliefs should be reflected as well. But their death rituals are quite complicated. 
 RO: Please... not the Death Chant... 
 WORF: The Bajorn Death Chant is over two hours long... 
 
 ""The Next Phase"", The Next Generation, 1992-03-15",death,7.614324482956821,4.17263374475863,6.379948811636776
79,33912,"ODO: But we'll find out. 
 EZRI: What was the time of death? 
 BASHIR: Oh-three seventeen. 
 
 ""Field of Fire"", Deep Space Nine, 1998-11-09",death,7.614324482956821,0.0,0.0
80,5530,"QUARK: Wrong again. 
 ROM: Constable. Care for a root beer? 
 ODO: No. But you do have something I want. 
 
 ""The Ascent"", Deep Space Nine, 1996-09-27",root beer,22.086142530832348,0.0,0.0
81,16417,"GARAK: What is it? 
 QUARK: A human drink. It's called root beer. 
 GARAK: I don't know... 
 
 ""The Way of the Warrior"", Deep Space Nine, 1995-07-07",root beer,21.056031259563134,0.0,0.0
82,3763,"NOG: A root beer... (off Quark's blank expression) It's an Earth drink... something they serve at the Academy... 
 QUARK: Root beer... This is the end of Ferengi civilization... 
 ODO: May I join you, Lieutenant... ? 
 
 ""Facets"", Deep Space Nine, 1995-03-30",root beer,18.623870669273074,13.41990006756388,0.0
83,5524,"ROM: You think he'd mind if I had one for myself? 
 QUARK: I'd mind. My own brother drinking root beer. It's so... Human. 
 ROM: Mmmm... And bubbly. 
 
 ""The Ascent"", Deep Space Nine, 1996-09-27",root beer,17.606988094641533,0.0,0.0
84,5521,"ROM: Can I help it if I'm excited? My son is coming home. 
 ROM: Root beer. His favorite. I don't know how to thank you, brother. 
 QUARK: Ten slips of latinum ought to do it. 
 
 ""The Ascent"", Deep Space Nine, 1996-09-27",root beer,17.07426107175166,0.0,0.0
85,66443,"QUARK: What's that? 
 WORF: An ancient Klingon proverb -- ""You cannot loosen a man's tongue with root beer."" 
 KIRA: ... it is wonderful news, Vedek Mera. I'll see you at the signing ceremony. 
 
 ""Rapture"", Deep Space Nine, 1996-10-11",root beer,15.439273139750336,0.0,0.0
86,68219,"NOG: What do you mean? 
 JAKE: I mean you didn't stay here until closing time just to have one more root beer. Something's up. 
 NOG: My friend the writer. Always looking for a good story. 
 
 ""Homefront"", Deep Space Nine, 1995-10-23",root beer,13.663598865922125,0.0,0.0
87,3762,"QUARK: What can I get you, Nog? 
 NOG: A root beer... (off Quark's blank expression) It's an Earth drink... something they serve at the Academy... 
 QUARK: Root beer... This is the end of Ferengi civilization... 
 
 ""Facets"", Deep Space Nine, 1995-03-30",root beer,13.41990006756388,0.0,18.623870669273074
88,33448,"O'BRIEN: Fine? Commander, with all due respect, as an engineer, I couldn't look at myself in the mirror if I let this computer continue to perform as it does now. I really need to do a root canal. 
 SISKO: Root canal? 
 O'BRIEN: Engineering shorthand, sir. I'm gonna have to get into her guts and rebuild her from the ground up. 
 
 ""The Forsaken"", Deep Space Nine, 1993-03-04",root beer,13.059839728288107,4.239899943996182,0.0
89,56597,"KIRA: Dukat wanted the station back, he can have it. 
 QUARK: I don't want to see a drop of root beer left in this place. Break out the kanar and find me some yamok sauce. 
 ROM: Rom, Assistant Manager for Policy and Clientele. Reporting for work, Brother. 
 
 ""Call to Arms"", Deep Space Nine, 1997-04-10",root beer,12.596146305565496,0.0,0.0
90,65545,"QUARK: What? 
 NOG: Two root beers? 
 O'BRIEN: Hyper spanner. 
 
 ""Empok Nor"", Deep Space Nine, 1997-03-20",root beer,12.453833685496662,0.0,0.0
91,62537,"GENERAL DENNING: What do you know about atom bombs? 
 QUARK: My people have been watching your world for many years. We know all about you. Baseball, root beer, darts... atom bombs. 
 QUARK : It's quite a fascinating culture you humans have here. And with a little Ferengi technology, it could be even better. Now, why don't you go talk to that president of yours? 
 
 ""Little Green Men"", Deep Space Nine, 1995-09-19",root beer,12.254236385094032,0.0,0.0
92,57243,"ALEXANDER: Why are you laughing? 
 CH'TARGH: Or perhaps the son of our illustrious first officer would prefer an Earth beverage. A glass of root beer, with a lump of ""ice cream?"" 
 ALEXANDER: Are you mocking me? 
 
 ""Sons and Daughters"", Deep Space Nine, 1997-07-11",root beer,11.274890056401615,0.0,0.0
93,66439,"DAX: I take it you think Federation membership is going to be good for business? 
 QUARK: Of course it is -- this station is going to get busier than an Alvanian beehive. I'm expecting to do five times the volume in root beer alone. 
 QUARK: You see, it's all about foot traffic. The more people come in, the more they drink. The more they drink, the more they talk. The more they talk, the more they let slip things I shouldn't know. And that... that always leads to latinum. 
 
 ""Rapture"", Deep Space Nine, 1996-10-11",root beer,10.789838911935945,0.0,0.0
94,139818,"RIKER: I gave you an order, Lieutenant. 
 TROI: Computer -- valerian root tea, hot. 
 TROI: Meet me in Transporter Room Three at nineteen hundred hours. It's important. 
 
 ""Second Chances"", The Next Generation, 1993-03-17",root beer,10.504165690908616,0.0,0.0
95,64959,"DAX: What do you mean? 
 EKORIA: Nothing. Do you like Takana root tea? 
 DAX: Ekoria, where did you get all this food? 
 
 ""The Quickening"", Deep Space Nine, 1996-03-06",root beer,10.014244942711915,0.0,0.0
96,120136,"BRENNA: Oh, and why is that? 
 RIKER: So he can have a pipe, and mug of beer in peace. 
 BRENNA: You've shown me so many wonders on your great ship, but there is still one thing you haven't shown me. 
 
 ""Up the Long Ladder"", The Next Generation, 1989-03-17",root beer,10.014232408020664,0.0,0.0
97,32100,"ODO: No imagination, indeed. 
 S : Hey, get your cold beer... get your cold beer right here... peanuts... souvenirs... scorecards... can't tell the players without a scorecard... 
 BUCK: So what are you doing here? 
 
 ""If Wishes Were Horses"", Deep Space Nine, 1993-02-24",root beer,9.518647785045932,0.0,0.0
98,5714,"ODO: How much higher do we have to go? 
 QUARK: Hmmm... carry the seven, take the square root, times pi... I'd say... 
 QUARK: That high. 
 
 ""The Ascent"", Deep Space Nine, 1996-09-27",root beer,8.245252222868054,0.0,0.0
99,94108,"RIKER: Greek, sir? 
 PICARD: The Homeric Hymns. One of the root metaphors of our own culture. 
 RIKER: For the next time we encounter the Tamarians... 
 
 ""Darmok"", The Next Generation, 1991-07-08",root beer,7.999497046867999,0.0,0.0
100,19998,"SISKO: Welcome to the Alpha Quadrant. I'm Commander Benjamin Sisko of the United Federation of Planets. 
 TOSK: Alpha quadrant? 
 SISKO: You have passed through a wormhole into a new part of the galaxy... 
 
 ""Captive Pursuit"", Deep Space Nine, 1992-10-23",alpha quadrant,19.36248864054008,10.042549413113788,0.0
101,56118,"DAMAR: We have to evacuate the station, sir. 
 DUKAT: Bajor... the Federation... the Alpha Quadrant... all lost... 
 DAMAR: We have to go now, sir. 
 
 ""The Sacrifice of Angels"", Deep Space Nine, 1997-08-25",alpha quadrant,13.885701534787852,0.0,0.0
102,6643,"GARAK: The Jem'Hadar will destroy every ship if we stay. 
 GARAK: The only hope is to return to the Alpha Quadrant. 
 LOVOK: There's no way out of here, Garak. The Jem'Hadar have cut us off. We need to consolidate the fleet and make our stand here. 
 
 ""The Die is Cast"", Deep Space Nine, 1995-02-14",alpha quadrant,13.885701534787852,0.0,0.0
103,61377,"JACK: Look at this -- Starfleet battle plans, fleet deployments -- do you know what the Dominion could do with this information? 
 LAUREN: They could take the Alpha Quadrant in a matter of weeks. 
 JACK: With a lot fewer Federation casualties than in a drawn out war. 
 
 ""Statistical Probabilities"", Deep Space Nine, 1997-09-26",alpha quadrant,13.121567530843954,0.0,0.0
104,8404,"WORF: We have to warn the station. There is only one reason for the Dominion to hide such a large fleet this close to the wormhole. 
 GARAK: You think they're planning to attack the Alpha Quadrant. 
 WORF: I am certain of it. 
 
 ""In Purgatory's Shadow"", Deep Space Nine, 1996-11-18",alpha quadrant,13.121567530843954,0.0,0.0
105,40565,"O'BRIEN: I've cleared the Skrreean ship to dock at upper pylon two. 
 SISKO: Time to welcome your people to the Alpha Quadrant, Haneek... 
 HANEEK: Come on... don't be afraid... we're among friends... 
 
 ""Sanctuary"", Deep Space Nine, 1993-10-08",alpha quadrant,13.019217367973361,0.0,0.0
106,37355,"SISKO: A Dominion invasion of Ferenginar? 
 ROM: Think of the terrible repercussions to the Alpha Quadrant. 
 WORF: I can't think of any. 
 
 ""Profit and Lace"", Deep Space Nine, 1998-03-09",alpha quadrant,12.918451539803318,0.0,0.0
