,indices,choices,search,bm25,prev_bm25,next_bm25
18,84428,"PICARD: What were you doing in Sickbay, Maques? 
 MAQUES: Helping... trying to help Lwaxana... 
 TROI: How... what were you trying to do? 
 
 ""Dark Page"", The Next Generation, 1993-08-26",lwaxana,9.637839600211967,0.0,0.0
19,55156,"O'BRIEN: Who's that? 
 KIRA: I think he's Lwaxana's husband. 
 O'BRIEN: Nice of him to come. 
 
 ""The Muse"", Deep Space Nine, 1996-02-13",lwaxana,9.637839600211967,0.0,0.0
20,29338,"JAKE: Are you kidding? 
 VARIS: A bucket? 
 NOG: We'll give it back. 
 
 ""The Storyteller"", Deep Space Nine, 1993-02-02",bucket,14.855282137576351,0.0,0.0
21,29347,"JAKE: He's a shape-shifter. Every sixteen hours he has to change back to his original form. 
 VARIS: Inside a bucket? 
 JAKE: He turns into some kind of liquid. 
 
 ""The Storyteller"", Deep Space Nine, 1993-02-02",bucket,13.662807920552071,0.0,0.0
22,48971,"KIRA: Oh, I am. Very happy. 
 DAX: You're out of your bucket early today. 
 ODO: My regenerative cycle rarely varies. There's no reason to stay ""in-the- bucket"" any longer than I have to. (looks down at the monitors) Have you found anything? 
 
 ""Shadowplay"", Deep Space Nine, 1993-12-09",bucket,10.910295702089174,0.0,5.314091958591985
23,124484,"DATA: The tricorder readings indicate they created a small pocket of our universe in their lab to keep those who were abducted alive. 
 RIKER: Like putting a fish in a bucket of water... 
 GEORDI: They were probably trying to do the same thing in Cargo Bay Four -- create a pocket of their universe in ours. 
 
 ""Schisms"", The Next Generation, 1992-08-14",bucket,10.618583593237512,0.0,0.0
24,29336,"JAKE: What are we gonna do with that? 
 NOG: I don't know... We could swipe Odo's bucket. 
 JAKE: Are you kidding? 
 
 ""The Storyteller"", Deep Space Nine, 1993-02-02",bucket,10.618583593237512,0.0,0.0
25,29344,"NOG: Watch me. 
 VARIS: I still don't understand what's so funny about a bucket. 
 JAKE: Odo lives in it. 
 
 ""The Storyteller"", Deep Space Nine, 1993-02-02",bucket,9.3664187401147,0.0,0.0
26,19806,"QUARK: (eyes light up at the thought) A suit of the finest Andorian silk? A ring of pure Surax? A complete set of Tanesh pottery? 
 QUARK : (on Odo's lack of response) How about a latinum plated bucket to sleep in? 
 Q: Ah, I'm so glad you're packed. I hope you said good-bye to all your new friends. 
 
 ""Q-Less"", Deep Space Nine, 1992-10-30",bucket,8.319911260023591,0.0,0.0
27,16753,"KIRA: I'm not sure I know what that means. 
 ODO: I'm not sure either. And that's... unfortunate. Now, if you'll excuse me I have to return to my bucket. 
 KIRA: Hello? I need to talk to one of you... Can anyone hear me? 
 
 ""The Search, Part II"", Deep Space Nine, 1994-07-18",bucket,7.083321253972411,0.0,0.0
28,127908,"GEORDI: This Transporter is almost identical to the ones we use on the Enterprise. (gestures to other consoles) The subspace radio and sensors operate on the same basic principles, and impulse engine design hasn't changed much in two hundred years. If it weren't for the structural damage, this ship could still be in service today. 
 SCOTT: Maybe so... but when they can build a ship like your Enterprise, who'd want to pilot an old bucket like this? 
 GEORDI: I don't know... if this ship were operational I bet it would run circles around the Enterprise at impulse speeds. Just because something's old doesn't mean you throw it away. 
 
 ""Relics"", The Next Generation, 1992-08-04",bucket,6.76172249826557,0.0,0.0
29,58863,"ODO: I want to make this room into a place where I can explore what it truly means to be a Shape-shifter. 
 KIRA: I thought it was something like that. After all, you don't need an entire set of quarters just to sit in your bucket. 
 ODO: I don't use the... bucket anymore. I've kept it as a reminder of how I used to be. But now, when I need to regenerate, I simply revert to my gelatinous state... anywhere in these rooms. 
 
 ""The Abandoned"", Deep Space Nine, 1994-08-30",bucket,6.398584778462811,0.0,4.8392392389745815
30,5945,"ODO: Begin recording. Chief of Security's log, final entry. It looks like Quark didn't make it. I can't say I'm surprised. You'll find his body farther up the slope. No doubt, he'd want you to vacuum-desiccate his remains and auction them off. Not that they're worth anything. As for myself... 
 ODO: Cremate me, stick my ashes in my bucket, and shoot me through the wormhole. I may as well end up where I began. Or better yet... 
 BASHIR: Prepare an IV drip of poly- nutrient solution. 
 
 ""The Ascent"", Deep Space Nine, 1996-09-27",bucket,6.16675524006867,0.0,0.0
31,115654,"LEAH: Maybe. There must be a time differential between the force and counter-force response... 
 LEAH: If we could make quick, continuing adjustments in the linkups before the counterforce reacts, we might just be able to move this bucket... 
 GEORDI: Yes... 
 
 ""Booby Trap"", The Next Generation, 1989-08-31",bucket,5.806131028960409,0.0,0.0
32,61105,"O'BRIEN: What do you know... you're right. 
 JACK: (to the tune of ""There's a Hole in the Bucket"") Well why don't you fix it, dear fellow, dear fellow, well why don't you fix it before I go mad. 
 BASHIR: He's married. 
 
 ""Statistical Probabilities"", Deep Space Nine, 1997-09-26",bucket,5.750088024256809,0.0,0.0
33,132599,"DATA: I cannot explain it. It was not an image I saw during my vision. 
 GEORDI: Well... you have the smoke coming out of a bucket of water. Blacksmiths sometimes used water to cool the metal. Maybe that's why you painted it... 
 DATA: Perhaps. 
 
 ""Birthright"", The Next Generation, 1992-12-10",bucket,5.6680231229596165,0.0,0.0
34,48972,"DAX: You're out of your bucket early today. 
 ODO: My regenerative cycle rarely varies. There's no reason to stay ""in-the- bucket"" any longer than I have to. (looks down at the monitors) Have you found anything? 
 DAX: Not a thing. There're no other ships in orbit... no other settlements on the planet... and no power source except the reactor... 
 
 ""Shadowplay"", Deep Space Nine, 1993-12-09",bucket,5.314091958591985,10.910295702089174,0.0
35,58864,"KIRA: I thought it was something like that. After all, you don't need an entire set of quarters just to sit in your bucket. 
 ODO: I don't use the... bucket anymore. I've kept it as a reminder of how I used to be. But now, when I need to regenerate, I simply revert to my gelatinous state... anywhere in these rooms. 
 ODO: Here, I can experiment with different shapes and textures... bring in various forms to emulate... and I can do it in private. 
 
 ""The Abandoned"", Deep Space Nine, 1994-08-30",bucket,4.8392392389745815,6.398584778462811,0.0
36,33322,"FEMALE  : He's a murderer... 
 MALE  : We want justice... 
 SISKO: Do you? Justice. Really? Is it justice you're after... or just some way to express your anger? And fear. Look at yourselves... in an hour, you'll regret what you've tried to do here. Do not condemn this man because he is different than you are... 
 
 ""CAST"", Deep Space Nine, 1992-09-18",justice is justice,23.12895157154039,0.0,12.966298792828223
37,21456,"FRANKIE: ... and this is the hand that shook the hand of Bugsy Siegel. The man who built Las Vegas -- I'm telling you he was a visionary and is there even one statue of the guy in this town? 
 KIRA: There's no justice. 
 FRANKIE: You can say that again. You sure you don't want to play the tables for a while? 
 
 ""Badda-bing Badda-bang"", Deep Space Nine, 1998-12-09",justice is justice,22.359719027288744,1.9059123052518114,0.0
38,52689,"KEIKO: How can you schedule an execution before the trial even begins... ? 
 MAKBAR: We believe in swift justice. 
 ODO: Mrs. O'Brien, we should leave immediately. 
 
 ""Tribunal"", Deep Space Nine, 1994-03-29",justice is justice,20.33117076002615,0.0,0.0
39,109940,"RIKER: It is now. You're about to commit murder. 
 YUTA: It isn't murder. It's justice. 
 CHORGAN: Who are you? 
 
 ""The Vengeance Factor"", The Next Generation, 1989-09-29",justice is justice,20.12827033763626,2.542700809308345,0.0
40,33095,"ODO: The law? Commander, laws change depending on who's making them... 
 ODO : Cardassians one day, Federation the next... but justice... is justice... and as long as I'm in charge of security... 
 SISKO: If you can't work within the rules, I'll find someone who can. 
 
 ""CAST"", Deep Space Nine, 1992-09-18",justice is justice,19.328281527557472,0.0,0.0
41,130784,"RIVAN: Is it possible we are wrong about that? Surely there is such a thing as too much harshness... 
 FIRST MEDIATOR: We do not dispense mercy... only justice. 
 TASHA: Their sun is almost down, sir. 
 
 ""Justice"", The Next Generation, 1987-09-04",justice is justice,18.46938801980972,2.6461113526058817,2.8218320908957035
42,6405,"TAIN: Dukat... ? 
 GARAK: He's the son of the late Justice Procal. 
 TAIN: Oh, yes... the business with the arms merchant. I take it, you'd like to have him eliminated... 
 
 ""The Die is Cast"", Deep Space Nine, 1995-02-14",justice is justice,18.137212856360744,0.0,0.0
43,100757,"TROI: You're looking very handsome. 
 BEVERLY: You do that cadet uniform justice, Wesley. 
 GEORDI: Bet you drive the girls wild. 
 
 ""The Game"", The Next Generation, 1991-08-23",justice is justice,17.975566012086624,0.0,0.0
44,35701,"ODO: Trafficking in stolen goods should have been enough to get you your own cell at that Romulan camp... unless you sold out your partner... 
 QUARK: I can honestly say that justice was served. 
 ODO: I would imagine that Fallit Kot is looking for his own kind of justice now. 
 
 ""Melora"", Deep Space Nine, 1993-08-26",justice is justice,17.660764951473674,0.0,15.72927346869196
45,130778,"RIKER: That has crossed our minds too. 
 LIATOR: Our laws have been violated. What of justice? 
 TASHA: What of justice to Wesley? Does he deserve to die? 
 
 ""Justice"", The Next Generation, 1987-09-04",justice is justice,17.507463297137026,0.0,16.77921580924595
46,130779,"LIATOR: Our laws have been violated. What of justice? 
 TASHA: What of justice to Wesley? Does he deserve to die? 
 FIRST MEDIATOR: What makes our law strong is the certainty of punishment! 
 
 ""Justice"", The Next Generation, 1987-09-04",justice is justice,16.77921580924595,17.507463297137026,2.2055323038697625
47,29647,"GUL DUKAT: We can't have these Bajorans running around, murdering each other. I'm talking about order. Justice. 
 ODO: There is very little justice in the Cardassian occupation of Bajor. 
 GUL DUKAT: (breaking character, harsh) Don't push me, Odo. My superiors would have me ""solve"" this murder by choosing ten Bajorans at random and executing them! I am hoping you'll give me a better alternative. 
 
 ""Necessary Evil"", Deep Space Nine, 1993-09-17",justice is justice,16.639778003210843,11.990931527504838,0.0
48,70533,"SISKO: I might be able to get him to agree to that... on one condition. We both know that Cardassian sentences are determined well in advance of the trial. I'd like you to arrange for a sentence other than death. 
 GUL DUKAT: I'll have to clear it with the Ministry of Justice. 
 SISKO: You'd better make it quick. 
 
 ""Defiant"", Deep Space Nine, 1994-09-29",justice is justice,16.504602966820244,0.0,0.0
49,22362,"WORF: By fleeing, the changeling has demonstrated his guilt. 
 ODO: Either that, or his lack of faith in our justice system. 
 WORF: He must be apprehended and brought to trial. 
 
 ""Chimera"", Deep Space Nine, 1998-11-18",justice is justice,15.981488878877585,0.0,0.0
50,24317,"SISKO: I never understood this. I mean, whatever else he was, Curzon did have a fundamental morality. He wouldn't condone murder any more than I would. And yet he swore to kill this Albino. And now you plan to go out and kill in his name. What about the laws of the Federation? 
 DAX: The Klingons have their own set of laws, Benjamin... this is justice to them... 
 SISKO: And to you... ? 
 
 ""Blood Oath"", Deep Space Nine, 1994-01-25",justice is justice,15.947428512158197,0.0,0.0
51,130787,"PICARD: Stand ready to beam out. 
 PICARD: The question of justice has concerned me a good deal lately. Pained me. Until now, Liator. I realize now that there can be no justice... 
 SECOND MEDIATOR: God will destroy you! 
 
 ""Justice"", The Next Generation, 1987-09-04",justice is justice,15.899075372265493,0.0,0.0
52,17020,"FEMALE SHAPE-SHIFTER: The Solids are nothing like us. 
 ODO: No, I suppose they're not. And neither am I. I've devoted my life to the pursuit of justice. But justice means nothing to you, does it?. 
 FEMALE SHAPE-SHIFTER: It's not justice you desire, Odo, it's order. The same as we do. And we can help you satisfy that desire in ways the Solids never could. This will all become clear to you once you've taken your place in the great link. 
 
 ""The Search, Part II"", Deep Space Nine, 1994-07-18",justice is justice,15.899075372265493,0.0,7.096720309289442
53,29903,"ODO : Nobody ever had to teach me the ""Justice Trick."" That's just something I know. A racial memory from my species, I guess. It's really the only clue I have to what kind of people they are. Are these kinds of thoughts appropriate for a Starfleet log? I don't care. 
 ODO : There's no room in Justice for loyalty or friendship or love... Justice, as the humans like to say, is blind. I used to believe that. I'm not sure I can anymore. 
 KIRA: Yes, I lied about my alibi... but that doesn't make me a killer... 
 
 ""Necessary Evil"", Deep Space Nine, 1993-09-17",justice is justice,15.780637256882798,6.221129792125424,0.0
54,35702,"QUARK: I can honestly say that justice was served. 
 ODO: I would imagine that Fallit Kot is looking for his own kind of justice now. 
 QUARK: He's threatened to kill me. 
 
 ""Melora"", Deep Space Nine, 1993-08-26",justice is justice,15.72927346869196,17.660764951473674,0.0
55,130789,"SECOND MEDIATOR: God will destroy you! 
 PICARD: ... no justice so long as laws are absolute. Life itself is an exercise in exceptions. 
 RIKER: Bravo. When has justice ever been as simple as a rulebook, sir? Six to beam up, Captain? 
 
 ""Justice"", The Next Generation, 1987-09-04",justice is justice,15.109207997041414,0.0,12.995309072874079
56,57932,"EE'CHAR: I know. It's a wonder I'm not insane. But you learn to survive. Let me guess. Sedition? 
 O'BRIEN: Espionage. 
 EE'CHAR: It looks like we'll be in here together for a long time. My name is Ee'char. 
 
 ""CAST"", Deep Space Nine, 1996-01-24",espionage,17.17913938116,0.0,0.0
57,57884,"O'BRIEN: Free? 
 RINN: The crime of espionage requires a minimum of fifteen cycles of correction. You've been here for twenty. It's time for you to go. 
 O'BRIEN: But I can't leave. Where would I go? 
 
 ""CAST"", Deep Space Nine, 1996-01-24",espionage,7.07390178521265,0.0,0.0
58,57900,"O'BRIEN: It was to me, major. It was to me. 
 SISKO: Apparently he got curious about some Argrathi technology and asked a few too many questions. Argrathi security arrested him and charged him with espionage. 
 KEIKO: Miles would never break a law intentionally. 
 
 ""CAST"", Deep Space Nine, 1996-01-24",espionage,6.19438636483076,0.0,0.0
59,3035,"BASHIR: Of course, what else would it be? 
 GARAK: That you should never tell the same lie twice... 
 GARAK: You wanted to see me? 
 
 ""Improbable Cause"", Deep Space Nine, 1995-01-25",same lie,13.165485181349357,0.0,0.0
60,90516,"SOONG: The last thing you should think of yourself as Data is ""less perfect."" The two of you are virtually identical... except for a bit of programming. 
 DATA: It was a lie. Another lie. 
 LORE: I would have proven to you that I was worthy, if you had given me the chance. But it was easier to turn your back and build your precious Data. 
 
 ""Brothers"", The Next Generation, 1990-07-13",same lie,11.779978377033524,0.0,0.0
61,135352,"PICARD: And the Brekkians insist it is theirs. 
 ROMAS: They lie! 
 PICARD: Maybe so, but it's not for me to decide. 
 
 ""Symbiosis"", The Next Generation, 1988-02-17",same lie,10.921358061827574,0.0,0.0
62,43059,"DAX: Painkillers... please. 
 WORF: Lie still. 
 DAX: I can do that. 
 
 ""Change of Heart"", Deep Space Nine, 1997-12-12",same lie,10.78686305537436,0.0,0.0
63,32170,"DAX #2: I can't feel my hands, Julian... 
 BASHIR: Lie still... 
 BASHIR: There's an emergency medical kit in that cabinet there... get it! 
 
 ""If Wishes Were Horses"", Deep Space Nine, 1993-02-24",same lie,10.78686305537436,0.0,0.0
64,98903,"PICARD: The attack in which he himself was killed... ? 
 WORF: It is a lie. 
 PICARD: But why now... after twenty years? 
 
 ""Sins of the Father"", The Next Generation, 1990-01-05",same lie,10.527571886493183,0.0,0.0
65,59274,"QUARK: Really? 
 ODO: Would I lie? 
 QUARK: I guess not. Thank you, Odo. That means a lot to me. Now can I have the phaser back? 
 
 ""Civil Defense"", Deep Space Nine, 1994-09-12",same lie,10.527571886493183,0.0,0.0
66,29247,"JAKE: Then, how come you can barely say two words to her without getting tongue-tied? 
 NOG: That's a lie. 
 JAKE: I've never seen you so nervous. You must really like her. 
 
 ""The Storyteller"", Deep Space Nine, 1993-02-02",same lie,10.402545355117867,0.0,0.0
67,24265,"KOLOTH: Curzon Dax was a politician. It was a diplomatic ploy to bond himself to us in a blood oath. 
 DAX: That's a lie. 
 KOLOTH: I am practicing here. Leave while you can. 
 
 ""Blood Oath"", Deep Space Nine, 1994-01-25",same lie,10.402545355117867,0.0,0.0
68,16844,"JEM'HADAR OFFICER: He addressed me in a disrespectful tone. 
 BASHIR: That's a lie. 
 EDDINGTON: Easy Doctor. We're all friends here. 
 
 ""The Search, Part II"", Deep Space Nine, 1994-07-18",same lie,10.402545355117867,0.0,0.0
69,8816,"HAGATH: Since they signed an agreement with the Metron Consortium. I also heard that you never even opened negotiations with the Verillians... 
 FARRAKK: That's a lie. 
 HAGATH: And that instead of doing your job, you were off enjoying yourself on Risa. 
 
 ""Business As Usual"", Deep Space Nine, 1997-01-15",same lie,10.402545355117867,0.0,0.0
70,8117,"THRAX: The report of the Cardassian guards states that you were found over the body of Gul Dukat, trying to strangle him. 
 GARAK: That's a lie. 
 ODO: Interrogate the troops yourself, don't just take their report at face value. 
 
 ""Things Past"", Deep Space Nine, 1996-09-19",same lie,10.402545355117867,0.0,0.0
71,84065,"BEVERLY: I think we'd better run a full bio-scan. I want you to lie down. 
 BEVERLY: Worf, lie down... 
 BEVERLY: Okay... we'll do this sitting up. 
 
 ""Genesis"", The Next Generation, 1994-01-07",same lie,10.28045362573819,6.526861362235898,0.0
72,98156,"SPOCK: Captain Picard is correct. It is not logical for the Proconsul to endorse reunification at this time. 
 ROMULAN#2: Why would Neral lie? 
 PICARD: Perhaps they are hoping to use this to expose members of your movement... 
 
 ""Unification Part II"", The Next Generation, 1991-08-30",same lie,9.604128037390545,0.0,0.0
73,52517,"GARAK: What a shame. I rather liked him. 
 GHEMOR: So it was all a lie? 
 KIRA: According to Doctor Bashir, my genetic structure is entirely Bajoran. The alterations were surgical. 
 
 ""Second Skin"", Deep Space Nine, 1994-08-19",same lie,9.604128037390545,0.0,0.0
74,90080,"DATA: You did, Sir. 
 PICARD: I... ordered you to lie? 
 WORF: Captain! The energy field is approaching! 
 
 ""Clues"", The Next Generation, 1990-11-14",same lie,9.49996484339963,0.0,0.0
75,102459,"WORF: Do you understand? 
 WORF: Why did you lie to me? 
 ALEXANDER: I don't know. 
 
 ""New Ground"", The Next Generation, 1991-10-04",same lie,9.398036846257224,0.0,0.0
76,96909,"WORF: ... he admits responsibility for dozens of attacks on Cardassian targets. Why should we believe him about Solarion Four? 
 RO: He has no reason to lie. 
 WORF: He fears our reprisal. 
 
 ""Ensign Ro"", The Next Generation, 1991-07-18",same lie,9.200604703015362,0.0,0.0
77,34670,"EZRI: Please -- let's not talk about food. 
 JOSEPH: Do you need to lie down? 
 EZRI: I'm fine, really. 
 
 ""Shadows and Symbols"", Deep Space Nine, 1998-07-15",same lie,9.200604703015362,0.0,0.0
78,72414,"NOG: Jake, I know your track record. You never get past talking. 
 JAKE: That is a scurrilous lie. 
 NOG: ""Scurrilous?"" Is that worse than a regular lie? 
 
 ""Blaze of Glory"", Deep Space Nine, 1997-03-06",same lie,9.104967008671549,0.0,7.603314975480518
79,103195,"LWAXANA : Come in, Little One. 
 TROI: Mother. Mother, please. 
 LWAXANA : Just a moment, Little One. I'm at one with All Being. 
 
 ""Menage a Troi"", The Next Generation, 1990-03-09",mother,9.899959868299232,0.0,0.0
80,130764,"PICARD: No, no, we're not ""Gods."" Your own idea of that is much better for you at this time... 
 WESLEY : Mother... 
 WESLEY: I guess you know a lot has happened here... 
 
 ""Justice"", The Next Generation, 1987-09-04",mother,9.159916209740429,0.0,0.0
81,128976,"GI'RAL: Ba'el! 
 BA'EL: Mother -- 
 GI'RAL: Take that off at once. 
 
 ""Birthright, Part II"", The Next Generation, 1992-12-22",mother,9.159916209740429,0.0,0.0
82,121172,"MRS. TROI : Let me talk to them, Pilot. I'm much more articulate. 
 TROI: Mother! 
 DATA: Captain, we are now receiving Starfleet orders granting a Lwaxana.... 
 
 ""Manhunt"", The Next Generation, 1989-03-29",mother,9.159916209740429,0.0,0.0
83,113384,"LWAXANA: Yes, dear. You go play now; mother'll be fine. 
 TROI: Mother! 
 TIMICIN: I'm afraid I'm expected in Engineering. I'm really terribly sorry... 
 
 ""Half a Life"", The Next Generation, 1991-02-22",mother,9.159916209740429,6.272445292371965,0.0
84,113382,"TIMICIN: As a matter of fact, we really haven't... 
 TROI: Mother. 
 LWAXANA: Yes, dear. You go play now; mother'll be fine. 
 
 ""Half a Life"", The Next Generation, 1991-02-22",mother,9.159916209740429,0.0,6.272445292371965
85,106442,"LWAXANA: Oh, I'm letting Mister Homn take care of all the mundane details. He knows my tastes. 
 TROI: Mother... 
 LWAXANA: There's really nothing to do, you nosey little girl. Campio's already sent me his mother's wedding gown, which Mister Homn is now altering for me. Outside of that... 
 
 ""Cost of Living"", The Next Generation, 1992-02-03",mother,9.159916209740429,0.0,3.111736732115482
86,106350,"LWAXANA: How ghastly for you. And you're doing this to your own child, Mister Woof? 
 TROI: Mother! 
 WORF: It is Worf, Madam. 
 
 ""Cost of Living"", The Next Generation, 1992-02-03",mother,9.159916209740429,0.0,0.0
87,103441,"RIKER : What's wrong? 
 TROI: Mother... 
 TROI: Will... (again a cry of pain quickly suppressed) ... we've got to help her... 
 
 ""Menage a Troi"", The Next Generation, 1990-03-09",mother,9.159916209740429,0.0,0.0
88,103251,"LWAXANA: Yes, the Enterprise would be a perfect environment to raise a family... with someone... 
 TROI: Mother! 
 LWAXANA: Mister Homn, I saw some uttaberries along the path. Be a dear and pick some for dessert... 
 
 ""Menage a Troi"", The Next Generation, 1990-03-09",mother,9.159916209740429,0.0,0.0
89,102365,"HELENA: Have you been eating? You look thin. 
 WORF: Mother... 
 HELENA: When your father was in Starfleet, I always had to make sure that--- 
 
 ""New Ground"", The Next Generation, 1991-10-04",mother,9.159916209740429,0.0,0.0
90,102349,"HELENA: Hello, Worf. 
 WORF: Mother? 
 HELENA: I hope you don't mind us dropping in on you like this, but when I heard the Enterprise was going to be in this sector, we took the first transport... and here we are. 
 
 ""New Ground"", The Next Generation, 1991-10-04",mother,9.159916209740429,0.0,0.0
91,86633,"MRS. TROI: You've done surprisingly well for a human, Wyatt. 
 TROI: Mother... 
 WYATT: I take that as a compliment, Deanna. 
 
 ""Haven"", The Next Generation, 1987-07-13",mother,9.159916209740429,0.0,0.0
92,86467,"MRS. TROI: So that's why you want that barbaric ritual. Terrible, Captain, to see a woman go downhill like this... 
 TROI: Mother! 
 VICTORIA: Downhill?! 
 
 ""Haven"", The Next Generation, 1987-07-13",mother,9.159916209740429,0.0,0.0
93,86373,"MRS. TROI: Of course the thoughts of Wyatt's father toward me were almost as vulgar... 
 TROI: Mother... 
 MRS. TROI: ... but he really doesn't have Mister Homn's imagination. Between that and his wife's inane chatter, it's a wonder I made it here at all. How do you like the Millers, Captain? 
 
 ""Haven"", The Next Generation, 1987-07-13",mother,9.159916209740429,0.0,0.0
94,86362,"MRS. TROI: That wasn't telepathy, it was common sense. Who else would they send to greet me but the Captain? You may carry my luggage. 
 TROI: Mother! 
 PICARD: No, no, quite all right. I'm indebted to your mother for the... the fine counselor she... 
 
 ""Haven"", The Next Generation, 1987-07-13",mother,9.159916209740429,0.0,4.706422374004547
95,84547,"NA: Help me... 
 TROI: Mother... ? 
 LWAXANA: Go away. 
 
 ""Dark Page"", The Next Generation, 1993-08-26",mother,9.159916209740429,0.0,0.0
96,84488,"TROI: Hedril... ? 
 TROI: Mother... 
 LWAXANA: Get away from here! 
 
 ""Dark Page"", The Next Generation, 1993-08-26",mother,9.159916209740429,0.0,0.0
97,84451,"NA: Help me... 
 TROI: Mother... ? 
 NA: Help me... 
 
 ""Dark Page"", The Next Generation, 1993-08-26",mother,9.159916209740429,0.0,0.0
98,84421,"NA: Help me... 
 TROI : Mother... ? 
 NA: Help me... 
 
 ""Dark Page"", The Next Generation, 1993-08-26",mother,9.159916209740429,0.0,0.0
