,indices,choices,search,bm25,prev_bm25,next_bm25
44,9282,"KIRBY: You're a journalist? JAKE JAKE: I wonder if Kirby Not exactly. knew that the whole time we were talking, KIRBY all I could think What does that mean? about was how close the Klingons were. JAKE I write stories mostly, you know, fiction. I write stories mostly,: you know, fiction.",fiction,4.4257868432046035,0.0,13.507905548421162
45,92183,"PICARD: But how can you keep us a secret... when so many have seen and heard so much? DURKEN: The stories will be told for many years, I have no doubt... of the ship that made contact... of an alien who was held prisoner in a medical facility... there will be charges of a government cover-up... some of the witnesses will tell their tales and most people will laugh at them and go back and watch more interesting fiction on the daily broadcasts. It will pass. MIRASTA: I'm sorry to say... he's probably right.",fiction,2.8152792329080705,0.0,0.0
46,94009,"TROI: It's as if I were to say to you ""Juliet. On her balcony."" BEVERLY: An image of romance. TROI: Exactly. Image is everything to the Tamarians.",romance,12.898896868558298,0.0,0.0
47,33536,"ODO: Sir? SISKO: A little romance, Odo. ODO: I have six pylons that need a complete security sweep... I don't have time for romantic interludes... frankly, in my humble opinion, most of you humanoids spend far too much time on your respective mating rituals...",romance,12.758999702302537,0.0,0.0
48,29758,"ODO: It doesn't sound like much of a romance. KIRA: We weren't having a romance. ODO: Then, why would he tell his wife you were?",romance,11.858691593453099,10.579007779093482,0.0
49,113715,"PICARD: Hello, my beauty. TROI: So you like horses for the romance? PICARD: It goes deeper than that. A fine war mare would sleep in a bedouin's tent, carry him into battle, feed his children with her milk. There is a bond which forms from mutual need.",romance,11.077065148721115,0.0,0.0
50,29757,KIRA: No. ODO: It doesn't sound like much of a romance. KIRA: We weren't having a romance.,romance,10.579007779093482,0.0,11.858691593453099
51,8236,KIRA: Maybe you should finish it. ODO: Why waste my time? Romance is for solids. KIRA: You are solid... at least eighteen hours a day. I'm sure there're plenty of woman on this station who'd be interested in you if you gave them half a chance.,romance,10.579007779093482,0.0,0.0
52,86331,WYATT: I'm Wyatt. VICTORIA: Isn't this simply beautiful? I knew romance was still alive somewhere. WYATT: I'd like you to have this. It's a Chameleon Rose. It changes color with the mood of its owner.,romance,8.390810126234314,0.0,0.0
53,36154,"KIRA: No, it's lovely. I just can't accept it. ZEK: Then I suppose a night of wild passionate romance is out of the question. KIRA: That's right.",romance,8.158059700545675,0.0,0.0
54,33103,"DAX: (reacts, a beat, shakes her head) Julian... DAX: It's time I explain that Trills don't look for romance the way humans do. DAX : In fact, we consider it quite a nuisance.",romance,8.158059700545675,0.0,0.0
55,35666,"MELORA: It's pretty. MELORA: Tell me something, Lieutenant... you think there's room for... romance... in Starfleet? DAX: I think so.",romance,7.937873171250423,0.0,0.0
56,84728,BEVERLY: You do seem well-suited. OGAWA: But... I know that in the beginning of a romance... it's possible to be... a little blind. BEVERLY: I'm not sure exactly what you mean...,romance,7.729259972781953,0.0,0.0
57,35687,DAX: ... you could say that. MELORA: I finish my mission here... I move on to the next one... what kind of future is that for a romance? DAX: Look at the alternative.,romance,7.164402525322507,0.0,0.0
58,4701,SISKO: ... without injuring yourselves? DAX: Interspecies romance isn't without it's dangers. That's part of the fun. Maybe we'll have better luck on Risa. SISKO: Risa? I thought you and Worf were going to take your vacation on Earth.,romance,6.564712698715711,0.0,0.0
59,20146,"TOSK: Holosuite... ? QUARK: A fantasy encounter with danger, romance, thrills... created for your personal entertainment by the Quark Brothers... TOSK: I have no use for fantasy adventure. I live the greatest adventure one could ever desire.",romance,6.492255582010318,0.0,0.0
60,88315,"TROI: I will admit, it's unusual... but I'm very happy for you. TROI : But I do want you to consider something. You and Ronin have both experienced a tremendous loss. Very often a shared traumatic experience can create the illusion of closeness... and romance. BEVERLY: I appreciate the concern, but I think I know what I'm doing. Besides, I didn't say I was in love with him. I'm just... intrigued.",romance,4.609724921278176,0.0,0.0
61,13411,"WORF: Do not think of this as a performance. Believe in where you are... put yourself in this time and place... WORF: A thousand years ago... the dawn of the Empire. Five hundred warriors storm the Great Hall at Qam-Chee. The city garrison fled before them. Only the Emperor Kahless... And the Lady Lukara stood their ground. It was here that they began the greatest romance in Klingon history. QUARK: This is ridiculous! I'm surrounded by corpses, my shoes are dripping with blood, and you want me to feel romantic? Why am I putting myself through this?",romance,3.488745047154969,0.0,0.0
62,76546,"PICARD: Then what? BEVERLY: The experience. The Orient Express was... mystery and romance. It was an elegant way to see exotic places and meet fascinating people... Did you know that on one trip, both Sigmund Freud and Gertrude Stein just happened to be on the same car? They ended up having dinner together every night. PICARD: I wonder what they talked about... ?",romance,3.3307057108675675,0.0,0.0
63,17359,"QUARK: Thank the Nagus you didn't. Remember what happened with Nog's mother? QUARK: Yeah... don't want to think about her do you? Let me refresh your memory... You signed a standard five year marriage contract with Prinadora's father because you wanted a child. A simple, everyday, business deal. But then... you fell in love with your wife and wanted to extend the contract. And you were so in love you never bothered to read the extension before signing it. So in the end, her father swindled you out of all your money... Prinadora left you for a richer man... and you got stuck with Nog. Hooray for romance. ROM: Leeta is not Prinadora.",romance,2.052352952626046,0.0,0.0
64,127128,"DATA: Thank you, Doctor. I am now ready to dance at the wedding. BEVERLY: Wedding? DATA: Keiko's wedding.",wedding,12.098325750083205,7.533016818889739,10.988422012138049
65,127129,BEVERLY: Wedding? DATA: Keiko's wedding. BEVERLY: But you never... you didn't say it was for the wedding.,wedding,10.988422012138049,12.098325750083205,7.7775899211496435
66,86308,TROI: They're bonding gifts... ... what you would call... wedding presents. RIKER: Wedding presents? What wedding? Who's getting married? TROI: I am.,wedding,10.906602904917824,7.359448606104807,0.0
67,55550,"ROM: I'm fine, Captain. Thanks for asking. ODO: The wedding's off. SISKO: I'm sorry.",wedding,10.742052302598397,0.0,0.0
68,70203,ODO: It was the dowry for his wedding. KIRA: When's the wedding? ODO: Tomorrow.,wedding,10.622964382311519,9.195731718534548,0.0
69,50212,"DAX: What is it, Worf? What's wrong? WORF: It's about our wedding. DAX: You're getting cold feet --",wedding,10.171896035190487,0.0,0.0
70,86321,RIKER: Every word. I'm sorry. TROI: Come dance at my wedding. RIKER: I'll try.,wedding,9.96042804687625,0.0,0.0
71,50958,SISKO: What do you think you're doing? O'BRIEN: The wedding's been called off. SISKO: It's back on.,wedding,9.468325180391131,0.0,0.0
72,126935,"DATA: You do not wish to rehearse? KEIKO: No, I'm... calling off the wedding. DATA: May I ask why?",wedding,9.37568257012778,0.0,0.0
73,56162,"WORF: Jadzia. DAX: I guess the wedding's still on. O'BRIEN: Hey, Quark -- are the holosuites still working?",wedding,9.37568257012778,0.0,0.0
74,18502,"EZRI: That's funny. Because on our wedding night you told me -- EZRI: Sorry. I shouldn't have mentioned our wedding night -- I mean, Jadzia's wedding night. EZRI: This is ridiculous. We can't have a conversation if you refuse to talk about the things we have in common.",wedding,9.3615602819541,7.653349952909427,0.0
75,70202,KIRA: Three cases? ODO: It was the dowry for his wedding. KIRA: When's the wedding?,wedding,9.195731718534548,0.0,10.622964382311519
76,42836,WORF: You have been planning this all along. DAX: Seems fair. You planned the wedding. WORF: Very well. Room service.,wedding,9.022558504290926,0.0,0.0
77,126987,"DATA : I find Lieutenant Worf to be what is called a kindred spirit. We were both orphans and were both rescued by Starfleet officers. In many ways, we are both still outsiders in Human society. I do not fully understand why, but I find it... comforting to think that I am not alone in that regard. DATA: Are you here to find a wedding gift? WORF: Yes.",wedding,8.93839496873481,0.0,0.0
78,50939,BASHIR: What's going on? QUARK: Haven't you heard? The wedding's off. O'BRIEN: Off? Why?,wedding,8.93839496873481,0.0,0.0
79,126932,"KEIKO: Come in. DATA: It is time for the wedding rehearsal. KEIKO: I know... I've decided not to go through with it, Data.",wedding,8.85578709737626,0.0,0.0
80,106444,"LWAXANA: There's really nothing to do, you nosey little girl. Campio's already sent me his mother's wedding gown, which Mister Homn is now altering for me. Outside of that... TROI: Wedding gown? Mother. Stop. Are you telling me you're not going to be naked at your own wedding? LWAXANA: Campio is from a different planet with different traditions. He wouldn't approve of a traditional Betazoid wedding, so I'm adapting; simple as that. Care for some nice jestral tea, dear?",wedding,8.843186536146225,4.162505863594092,3.7994045648544654
81,110780,"SIR GUY: Well done, my dear. VASH: Consider it my wedding present to you. Q: Congratulations, Gisbourne. I see you've snared the jackal.",wedding,8.774692153245727,0.0,0.0
82,57084,"WORF: Jadzia, there is one more thing -- DAX: As long as it's not about the wedding. WORF: After we exchange vows, you must remember to present your d'h tahg to General Martok as a formal request that he accept you into his house.",wedding,8.774692153245727,0.0,0.0
83,126940,"KEIKO: I'm supposed to be getting married, Data. I should be happy... but I'm not. I just feel this weight pressing down on me. DATA: Will cancelling the wedding make you happy? KEIKO: Yes. He'll probably be just as relieved as I am. Data, you introduced us, you mean a lot to both of us... I'd really appreciate it if... you would tell Miles for me.",wedding,8.390520328762346,0.0,0.0
84,133627,"SKORAN: Stay out of this, Ice-man. Your memory's not very reliable. GIA: Father! Father, what's wrong? GARVIN: I don't know... I feel... very weak suddenly.",father,9.094326886160266,0.0,0.0
85,135983,MAURICE: Jean-Luc... PICARD: Father... MAURICE: I told you not to go running off to that Academy. I told you that Starfleet would bring you to a bad end. But you wouldn't listen. Now look at you... dead before your time.,father,8.763381217343932,0.0,0.0
86,126644,LIKO : Oji? OJI: Father? LIKO: Here...,father,8.763381217343932,0.0,0.0
87,124102,ADMINISTRATOR: Enough! There is a plan in the works. I can't tell you more than that. YOUNG BATAI : Father! PICARD: What is it -- ?,father,8.763381217343932,0.0,0.0
88,124076,PICARD: Batai? YOUNG BATAI: Father... ? PICARD: I get the feeling from your mother that you have something to tell me.,father,8.763381217343932,0.0,0.0
89,120095,"DANILO: (to Riker with an ingratiating smile) Pay her no heed, she's a grand girl. And not usually so... er... ... sharp tongued. BRENNA : Father! RIKER: Of all the reactions that's not the one I expected.",father,8.763381217343932,0.0,0.0
90,113639,"RIKER: No, doctor... it's your daughter. DARA: Father... TIMICIN: Dara.",father,8.763381217343932,0.0,0.0
91,107019,"PICARD : Captain's Log, Stardate 46278.3. Both Commander Data and the ship's computer have been restored to normal operation. Our rendezvous with the supply ship Biko has proceeded as planned. ALEXANDER: Father... ALEXANDER: After what happened... I guess you'll never want to go back to the Ancient West...",father,8.763381217343932,0.0,0.0
92,107010,WORF: Do not show your face in this town again. ALEXANDER: Father! WORF: Are you alright?,father,8.763381217343932,0.0,0.0
93,102721,"RIKER: It's too heavy. We need something to help us. ALEXANDER: Father? WORF: Be still, I am here.",father,8.763381217343932,0.0,0.0
94,101386,TARMIN: We're to be prisoners? JEV: Father... PICARD: Please don't think of it that way.,father,8.763381217343932,0.0,0.0
95,101151,TARMIN: There is nothing to fear... JEV: Father... WORF: I am not fearful.,father,8.763381217343932,0.0,0.0
96,100244,"DATA: Lal is programmed to return to the lab in the event of a malfunction. LAL: Father. DATA: Yes, Lal. I am here.",father,8.763381217343932,0.0,0.0
97,99899,"LAL: Purpose for... exterior drapings, Father? WESLEY: Father? DATA: It is the custom that we wear clothing.",father,8.763381217343932,6.333668934096949,0.0
98,93557,"WORF: As Klingons, we must always be prepared for any--- ALEXANDER: Father! WORF: Take him away.",father,8.763381217343932,0.0,0.0
99,93548,"BEVERLY: Absolutely. ALEXANDER: Father? WORF: Come in, Alexander.",father,8.763381217343932,0.0,0.0
100,85187,ALEXANDER: Ni'lot Kahless! ALEXANDER: Father -- WORF: Where have you been?,father,8.763381217343932,0.0,0.0
101,56135,FEMALE SHAPE-SHIFTER: No. But he will join us one day... it's only a matter of time. ZIYAL : Father! DUKAT: Ziyal.,father,8.763381217343932,0.0,0.0
102,24865,ROM: Nagus! KRAX: Father? ODO: Looks like you needed my help after all.,father,8.763381217343932,0.0,0.0
103,20670,CRODEN: It shapes itself to fit this lock. YARETH: Father? YARETH: I was dreaming about you.,father,8.763381217343932,0.0,0.0
104,77397,"S : ... Do Shell... DIVOK: Kahless! I see Kahless! DIVOK: He is standing before me... holding a sword... he wants something... me, he wants me! He wants me to go with him!",kahless,12.6130546498141,0.0,0.0
105,102467,"WORF: Do you know who they are? ALEXANDER: Kahless... ? WORF: And his brother, Morath. They fought for twelve days and twelve nights... because Morath had broken his word... and brought shame to his family. When you lie or steal, you dishonor not only yourself, but your family. You dishonor me.",kahless,11.602480376792975,0.0,0.0
106,77581,"GOWRON: Koroth. I see that not all fools die young. KLINGON: Kahless! KOROTH: Kahless, may I present Gowron, Leader of the High Council.",kahless,11.602480376792975,0.0,7.224278931208192
107,50807,DAX: Ko'ma tlang'goS... ak-bay... DAX: Hava'dak... croosh tovah... Ko'ma Kahless... Ko'ma Kahless... Ko'ma Kahless... BASHIR: Request for equipment upgrades in the Infirmary.,kahless,11.47609752655853,0.0,0.0
108,13445,QUARK: I am a Ferengi. That means I have a talent for appreciating objects of great value. And I believe you may be worth more than all the latinum in the quadrant. GRILKA: My Kahless... QUARK: My Lukara...,kahless,11.179046111654163,0.0,0.0
109,77424,"KAHLESS: I have returned because there is a great need in my people... they fight among themselves in petty wars and corrupt the glory of the Klingon spirit. They have lost their way. But it is not too late. I have returned and I will lead my people again! KOROTH: Vorcha-doh-baghk, Kahless! (All hail Kahless) CROWD: Vorcha-doh-baghk, Kahless!",kahless,11.090784601424735,0.0,9.552203614417085
110,85183,WORF: Only one man can stand against Molor. ALEXANDER: It's Kahless! SINGER: Nok'til Kahless. Molor gik'tal!,kahless,10.91351909849398,0.0,9.080269400567875
111,77416,KOROTH: Who are you? DIVOK: It is Kahless! KAHLESS: I have returned.,kahless,10.785430214969168,0.0,0.0
112,77411,WORF: Torva... Luk... Do... Shell... WORF: I see Kahless. WORF: You are... real?,kahless,10.785430214969168,0.0,0.0
113,85186,WORF: Kahless would rather die than live under Molor's tyranny... ALEXANDER: Ni'lot Kahless! ALEXANDER: Father --,kahless,10.660313138106819,7.167928489578892,0.0
114,77678,"KAHLESS: Q'apla, son of Mogh. WORF: Q'apla... Kahless. PICARD : Captain's log, Stardate 41209.2. We are running at Warp 7 to rendezvous with the science vessel S. S. Tsiolkovsky...",kahless,10.660313138106819,0.0,0.0
115,77604,KOROTH : But we did not have the technology to bring you back until now. We were able to use an organic sample of the first Kahless to... give you life. KAHLESS: The first Kahless? WORF: A clone. He is a clone.,kahless,10.301793291234908,4.371722123998973,0.0
116,20893,"WORF: Kahless himself was not high- born. MARTOK: Kahless was divine. WORF: Your name is revered throughout the Empire. If you seize the Leadership, every warrior from here to Kronos will swear an oath to you. With that kind of support, the High Council will have no choice but to accept you as chancellor.",kahless,10.18758614499138,8.735020879644827,0.0
117,65189,"KOR: More revered than Sabak's armor, and more coveted than the Emperor's crown! WORF: The Sword of Kahless. DAX: You told me not to tell anybody.",kahless,9.966603769956695,0.0,0.0
118,77575,"KOROTH: You should not have arranged this without my approval. WORF: I did. Kahless approved. KOROTH: Yes. Yes, of course he did.",kahless,9.755004666018705,0.0,0.0
119,77670,"KAHLESS: Join with me, Gowron. Let us usher in this new era together. GOWRON: Vorcha-doh-baghK... Kahless. KAHLESS: Farewell, Worf.",kahless,9.552203614417085,0.0,0.0
120,77425,"KOROTH: Vorcha-doh-baghk, Kahless! (All hail Kahless) CROWD: Vorcha-doh-baghk, Kahless! KAHLESS: What is it you are doing?",kahless,9.552203614417085,11.090784601424735,0.0
121,47435,KOLANA: Their warp fields are destabilizing... They're dropping to impulse! MARTOK: By Kahless's hand... how many? KOLANA: All of them!,kahless,9.357663070742017,0.0,0.0
122,85184,ALEXANDER: It's Kahless! SINGER: Nok'til Kahless. Molor gik'tal! WORF: Kahless would rather die than live under Molor's tyranny...,kahless,9.080269400567875,10.91351909849398,7.167928489578892
123,77549,"KAHLESS: Where are you going? KOROTH: Kahless, it might be better if -- KAHLESS: Go away, Koroth. I've listened to you and Torin until my ears burn with politics. Let me and Worf be alone for a while.",kahless,9.080269400567875,0.0,0.0
124,96392,"DATA: When Counselor Troi is in an unhappy mood, she often has something chocolate... Q: Chocolate... DATA: For example, a hot fudge sundae. I cannot speak from personal experience, but I have seen it often has a profound psychological impact.",chocolate,13.479890335656616,7.436028748066664,0.0
125,117276,"ENSIGN FELTON: Aye, sir. TROI: Hot chocolate. TROI: Computer -- list my appointment schedule for next week.",chocolate,12.847051711360104,0.0,0.0
126,101177,RIKER: Have you stopped thinking about us? TROI: Hot chocolate. RIKER: Have you stopped thinking about us?,chocolate,12.847051711360104,0.0,0.0
127,76307,"TROI: Very well, Lieutenant. TROI: Hot chocolate. WORF: Is there something I can do for you?",chocolate,12.847051711360104,0.0,0.0
128,100722,"RIKER: Sure. I'll catch up with you later. RIKER: Chocolate ice cream. Chocolate fudge. Chocolate chips. You're not depressed, are you? TROI: I'm fine, Commander.",chocolate,12.766305519474187,0.0,0.0
129,108629,"TROI: I already have a job as a counselor. SONYA: Hot chocolate, please. GEORDI: We don't ordinarily say ""please"" to food dispensers.",chocolate,11.871707615479318,0.0,0.0
130,101431,TROI: No... I'm alone. No one's there. TROI: I get some hot chocolate... JEV: Something's happening...,chocolate,11.378095388493318,0.0,0.0
131,100733,RIKER: I never knew it was a ritual. TROI: Chocolate is a serious thing. RIKER: You know... I brought something back from Risa. It's better than chocolate.,chocolate,10.923892256255247,0.0,7.697487517556883
132,29884,"QUARK: Listen, I feel you and I... we've gotten off to a bad start here... let me make it up to you... you need anything? A little ginger tea, no, you don't drink... QUARK: Chocolate, maybe... companionship... ? SISKO: You look like you just lost your best friend, Constable.",chocolate,10.815951539908951,0.0,0.0
133,76153,WORF: I believe Commander Data's painting is making me dizzy... WORF: I thought this cake was chocolate... TROI: Don't I wish.,chocolate,10.404709196009398,0.0,0.0
134,134413,"SALIA: I'd like something sweet. WESLEY: I know... Computer, Thalian chocolate mousse. SALIA: It's a wonderful sensation.",chocolate,9.75558967896383,0.0,0.0
