Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
144051,144051,144051,144051,201,TROI,It's nothing to be embarrassed about. We're your friends... We all know the stress you've been under. I'm sure everyone understands perfectly...,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144052,144052,144052,144052,202,DATA,"Commander, I must compliment you on your performance this evening.",35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144053,144053,144053,144053,203,RIKER,Oh?,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144054,144054,144054,144054,204,DATA,Your unexpected choice to improvise was an effective method of drawing the audience into the plight of your character. You gave a truly realistic interpretation of multi-infarct dementia.,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144055,144055,144055,144055,205,RIKER,Thank you.,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144056,144056,144056,144056,206,TROI,Well... maybe not everyone understands.,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144057,144057,144057,144057,207,RIKER,I guess all I need is a little rest... clear my mind a little...,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144058,144058,144058,144058,208,TROI ,"I want you to try a few relaxation techniques, as well. Remember the ones I showed you a few months ago?",35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144059,144059,144059,144059,209,RIKER,Yeah... but they didn't seem to work for me.,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144060,144060,144060,144060,210,DOCTOR ,Maybe you need another treatment.,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144061,144061,144061,144061,211,TROI,What's wrong?,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144062,144062,144062,144062,212,RIKER,Nothing... nothing...,35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144063,144063,144063,144063,213,TROI,"Get some sleep, Wil. I'll see you tomorrow.",35A  INT. CORRIDOR,CORRIDOR,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144064,144064,144064,144064,214,RIKER,It's not real... not real...,40   INT. TURBOLIFT - MOVING,TURBOLIF,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144065,144065,144065,144065,215,INMATE,Don't let them tell you you're crazy.,42   INT. ENTERPRISE - ANOTHER CORRIDOR,ENTERPRIS,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144066,144066,144066,144066,216,RIKER,No... NO! Let me out of here!,44   INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144067,144067,144067,144067,217,RIKER,No! Let me out of here! Help me...,44   INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144068,144068,144068,144068,218,RIKER,I need help. I don't want to be at the mercy of these hallucinations any more.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144069,144069,144069,144069,219,DOCTOR,So you've accepted that you're not from a starship... and that it's all a delusion?,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144070,144070,144070,144070,220,RIKER,"All I know is that whenever I go back to the ship, reality starts to break apart... nothing makes sense. And when it's over, it fades away... like a dream... But the hospital... everything here seems real. I can always remember what happens here...",46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144071,144071,144071,144071,221,DOCTOR,And what about how you got here?,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144072,144072,144072,144072,222,RIKER,Maybe I did kill someone. I don't know. But I want to find out.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144073,144073,144073,144073,223,DOCTOR,I'm glad to hear you say that. Because I just had a long talk with the hospital Administrator. He told me there are certain legal questions that have to be resolved relatively soon.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144074,144074,144074,144074,224,RIKER,Meaning?,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144075,144075,144075,144075,225,DOCTOR,Meaning we can't keep you here much longer. We're the only mental health facility on Tilonus Four. There are many people who need our help... I don't want to put any undue stress on you... but we have to settle this case one way or another within the next few days.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144076,144076,144076,144076,226,RIKER,What does that mean?,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144077,144077,144077,144077,227,DOCTOR,"You're facing a choice. We can try to help you remember what happened using Reflection Therapy. If it's successful, you would be fit to stand trial.",46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144078,144078,144078,144078,228,RIKER,Reflection Therapy?,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144079,144079,144079,144079,229,DOCTOR,It's a way for you to interact with various facets of your personality. We scan the regions of your brain that control emotions and memory... then project them holographically.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144080,144080,144080,144080,230,RIKER,What's the other option?,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144081,144081,144081,144081,231,DOCTOR,A complete synaptic reconstruction of your cerebral cortex.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144082,144082,144082,144082,232,RIKER,Surgery?,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144083,144083,144083,144083,233,DOCTOR,We would neutralize the synaptic pathways responsible for your mental instability.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144084,144084,144084,144084,234,RIKER,You don't seem to like that option.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144085,144085,144085,144085,235,DOCTOR,I don't. The procedure is irreversible. You'd be left with a completely altered personality. The person you are now would cease to exist.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144086,144086,144086,144086,236,RIKER,Option one is starting to sound better...,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144087,144087,144087,144087,237,DOCTOR,I agree.,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144088,144088,144088,144088,238,RIKER,Reflection Therapy then... when do we start?,46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144089,144089,144089,144089,239,DOCTOR,"This afternoon, if you're ready. I want you to understand this isn't going to be easy. You'll be interacting with aspects of your psyche that you've never dealt with before. And you may be disturbed by what they have to say.",46   INT. COMMON AREA,COMMON AREA,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144090,144090,144090,144090,240,DOCTOR,Close your eyes. Try to relax. Clear your mind.,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144091,144091,144091,144091,241,DOCTOR,Now. Think back to before you came to the hospital. But don't try to remember specific incidents. Concentrate on how you felt...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144092,144092,144092,144092,242,RIKER,I was... afraid...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144093,144093,144093,144093,243,TROI ,Terrified...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144094,144094,144094,144094,244,RIKER,She was on the ship with me...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144095,144095,144095,144095,245,DOCTOR,That's because she represents an aspect of your personality -- and there are many parts of you that still believe you're on that starship.,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144096,144096,144096,144096,246,RIKER,Why her?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144097,144097,144097,144097,247,DOCTOR,"I asked you to get in touch with your feelings, and this is the part of you that responded. Talk to her about how you felt before you came here...",47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144098,144098,144098,144098,248,RIKER,You said I was terrified... of what?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144099,144099,144099,144099,249,TROI,I was in a dark place... cold... frightened... someone was there...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144100,144100,144100,144100,250,RIKER,Who?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144101,144101,144101,144101,251,TROI,I felt threatened by them... trapped...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144102,144102,144102,144102,252,DOCTOR,You're doing very well. Let's try to find out how you responded to these feelings. Try to focus on your actions... You felt trapped. What did you do?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144103,144103,144103,144103,253,WORF,I was angry. They were attacking me... I fought back...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144104,144104,144104,144104,254,TROI,I felt pain...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144105,144105,144105,144105,255,WORF,I was injured...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144106,144106,144106,144106,256,TROI,I began to panic...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144107,144107,144107,144107,257,WORF,There was a struggle... and I...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144108,144108,144108,144108,258,RIKER,You what? What happened?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144109,144109,144109,144109,259,DOCTOR,Try to associate your actions and emotions with logical thoughts. What do you think caused you to act and feel this way... ?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144110,144110,144110,144110,260,PICARD,It was dark and cold because... I was outdoors... at night... in a narrow space... I was walking through an alley.,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144111,144111,144111,144111,261,TROI,I felt threatened...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144112,144112,144112,144112,262,WORF,I was being watched...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144113,144113,144113,144113,263,PICARD,Someone must have followed me into the alley. That's why I started to walk faster. Then someone grabbed me from behind...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144114,144114,144114,144114,264,TROI,I panicked...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144115,144115,144115,144115,265,WORF,I tried to fight them off...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144116,144116,144116,144116,266,RIKER,How many of them were there?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144117,144117,144117,144117,267,PICARD,Three. They were humanoid. I could only make out one of their faces...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144118,144118,144118,144118,268,RIKER,Who was it?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144119,144119,144119,144119,269,RIKER,He was on the ship too... and I saw him here in the hospital... but I don't know who he is...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144120,144120,144120,144120,270,DOCTOR,That's Mister Suna -- the hospital Administrator. You met him when you first arrived.,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144121,144121,144121,144121,271,RIKER,What part of me does he represent?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144122,144122,144122,144122,272,DOCTOR,I don't know...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144123,144123,144123,144123,273,TROI,"Don't believe this, Wil. None of it is real. You're still with us... on the Enterprise.",47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144124,144124,144124,144124,274,RIKER,Doctor...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144125,144125,144125,144125,275,PICARD,We're your colleagues. Trust us. It's going to be alright...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.5106
144126,144126,144126,144126,276,DOCTOR,Do you have anything to say to them?,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144127,144127,144127,144127,277,RIKER,You're just... delusions...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144128,144128,144128,144128,278,WORF,"Do not listen to him, Commander. He is trying to trick you. You are in danger here. Let us help you...",47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144129,144129,144129,144129,279,RIKER,Stop it... please. Leave me alone...,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144130,144130,144130,144130,280,TROI,"Listen to me, Wil. In all the years we've known each other, have I ever lied to you?",47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144131,144131,144131,144131,281,RIKER,You are not real!,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144132,144132,144132,144132,282,PICARD,"Wil, please --",47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
144133,144133,144133,144133,283,RIKER,NO!,47   INT. ASYLUM CELL (OPTICAL),ASYLUM CELL,INT.,Frame of Mind,1993-02-16,The Next Generation,247.txt,0.0
