Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
32253,32253,32253,32253,10,OPS OFFICER,Our shields are being drained... sixty-four percent... forty-two...,8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32254,32254,32254,32254,11,CAPTAIN,Recalibrate shield nutation...,8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32255,32255,32255,32255,12,TACTICAL,Modulation is having no effect...,8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32256,32256,32256,32256,13,OPS OFFICER,Shields have failed.,8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32257,32257,32257,32257,14,CAPTAIN,Full reverse... maintain...,8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32258,32258,32258,32258,15,SISKO,Damage report...,8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32259,32259,32259,32259,16,SISKO,Damage report...,8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32260,32260,32260,32260,17,TACTICAL OFFICER,Direct hit... decks one through four...,8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32261,32261,32261,32261,18,COMPUTER,Warning. Damage to warp core. Containment failure in four minutes...,8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32262,32262,32262,32262,19,SISKO,"Let's get the civilians to the escape pods, Lieutenant...",8    INT. SARATOGA BRIDGE,SARATOGA BRIDGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32263,32263,32263,32263,20,SISKO,Leave everything... Go to your assigned evacuation area now.,9    INT. CORRIDOR (OPTICAL),CORRIDOR,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32264,32264,32264,32264,21,COMPUTER,Warning. Damage to warp core. Containment failure in three minutes...,9    INT. CORRIDOR (OPTICAL),CORRIDOR,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32265,32265,32265,32265,22,SISKO,Doran...,9    INT. CORRIDOR (OPTICAL),CORRIDOR,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32266,32266,32266,32266,23,TACTICAL OFFICER,I'll take care of her... go on...,9    INT. CORRIDOR (OPTICAL),CORRIDOR,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32267,32267,32267,32267,24,SISKO,Have you seen Jennifer...,9    INT. CORRIDOR (OPTICAL),CORRIDOR,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32268,32268,32268,32268,25,SISKO,It's gonna be okay... I'll get you out of there... you're gonna be okay...,10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32269,32269,32269,32269,26,SISKO,"Okay, Jake... we'll just get your Mom now and get outta here...",10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32270,32270,32270,32270,27,TACTICAL OFFICER,Commander...,10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32271,32271,32271,32271,28,SISKO,Help me...,10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32272,32272,32272,32272,29,TACTICAL OFFICER,"Sir, we have to get to the...",10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32273,32273,32273,32273,30,SISKO,Just help me get her free...,10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32274,32274,32274,32274,31,TACTICAL OFFICER,She's gone. There's nothing we can do...,10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32275,32275,32275,32275,32,COMPUTER,Warning. Damage to warp core. Containment failure in two minutes...,10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32276,32276,32276,32276,33,SISKO,"You go ahead, Lieutenant. Take the boy.",10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32277,32277,32277,32277,34,TACTICAL OFFICER,"Now, sir...",10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32278,32278,32278,32278,35,SISKO,Dammit... we can't leave her here...,10   INT. SISKO'S QUARTERS  (OPTICAL),SISKO'S QUARTERS ,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32279,32279,32279,32279,36,SISKO ,Jake?,17   INT. ESCAPE POD (OPTICAL),ESCAPE POD,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32280,32280,32280,32280,37,SISKO,There you are...,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32281,32281,32281,32281,38,SISKO,How they biting?,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32282,32282,32282,32282,39,JAKE,Small fries. Threw 'em back. You want to go for a swim?,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32283,32283,32283,32283,40,SISKO,Don't have time. We've got to get ready.,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32284,32284,32284,32284,41,SISKO,It won't be so bad. I've heard Bajor is a beautiful world...,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32285,32285,32285,32285,42,JAKE,So why can't we live on the planet instead of some old space station?,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32286,32286,32286,32286,43,SISKO,"Well, it's what Starfleet decided...",20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32287,32287,32287,32287,44,JAKE,You promised we'd stay on shore duty.,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32288,32288,32288,32288,45,SISKO,"The station is in orbit of Bajor, Jake. It'll be just like shore duty.",20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32289,32289,32289,32289,46,JAKE,Will there be kids there?,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32290,32290,32290,32290,47,SISKO,Absolutely. Lots of kids.,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32291,32291,32291,32291,48,FEMALE COM,Bridge to Sisko.,20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32292,32292,32292,32292,49,SISKO,"Yes, Captain...",20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32293,32293,32293,32293,50,FEMALE COM,"We're approaching Deep Space Nine, Commander. We'll be docking in seven minutes.",20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32294,32294,32294,32294,51,SISKO,"Acknowledged. (puts his arm around Jake) C'mon, we'll take the pond with us.",20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32295,32295,32295,32295,52,SISKO,"Computer, end program.",20   EXT. FISHING POND - DAY (OPTICAL),FISHING POND - DAY,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32296,32296,32296,32296,53,JAKE,Is that it?,21   INT. CORRIDOR (NOT THE ENTERPRISE) (OPTICAL),CORRIDOR,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32297,32297,32297,32297,54,SISKO ,"Commence station log, Deep Space Nine, Commander Benjamin Sisko, Stardate xxxxx.x. At the request of the Bajoran provisional government, Starfleet has agreed to establish a Federation presence in this system following the withdrawal of Cardassian occupational forces.",22   EXT. SPACE - DS9 (OPTICAL),SPACE - DS9,EXT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32298,32298,32298,32298,55,O'BRIEN,"Sorry about that, Commander... all the interlock servos in this airlock were stripped by the Cardassians...",23   INT. AIRLOCK - CLOSE ON MILES O'BRIEN,AIRLOC,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32299,32299,32299,32299,56,O'BRIEN,"Miles O'Brien, your chief operations officer...",23   INT. AIRLOCK - CLOSE ON MILES O'BRIEN,AIRLOC,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32300,32300,32300,32300,57,SISKO,"We would've transported aboard if we'd known you were having problems, Chief...",23   INT. AIRLOCK - CLOSE ON MILES O'BRIEN,AIRLOC,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32301,32301,32301,32301,58,O'BRIEN,"That wouldn't have been possible either, sir. We've got some stray nucleonic emissions that have to be tracked down before we can safely reinstate transporter operations. It's a junkyard the bloody Cardies left us with, if you ask me...",23   INT. AIRLOCK - CLOSE ON MILES O'BRIEN,AIRLOC,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32302,32302,32302,32302,59,O'BRIEN,I'm told the Cardassians decided to have some fun the day they left... four Bajorans were killed trying to protect their shops...,24   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32303,32303,32303,32303,60,SISKO,Why hasn't anybody cleaned this up...,24   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32304,32304,32304,32304,61,O'BRIEN,"We've got all available personnel assigned to repairing primary systems, sir... the Cardassians took every component of value, we have virtually no defenses...",24   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32305,32305,32305,32305,62,SISKO,Understood. But what about the civilians who operated these shops... ?,24   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32306,32306,32306,32306,63,O'BRIEN,A lot of them lost everything...,24   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32307,32307,32307,32307,64,MONK #1,"Welcome, Commander. Please enter.",24   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32308,32308,32308,32308,65,SISKO,"Another time, perhaps.",24   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32309,32309,32309,32309,66,MONK #1,Another time.,24   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32310,32310,32310,32310,67,O'BRIEN,"When my wife, Keiko, saw our quarters, she started talking about visiting her mother in Kumomoto...",29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32311,32311,32311,32311,68,O'BRIEN,"Sir, I wouldn't allow the boy to go roaming... we're still having some security problems...",29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32312,32312,32312,32312,69,JAKE ,Dad... !,29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32313,32313,32313,32313,70,JAKE,There's nothing to sleep on in here except a cushion on the floor!,29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32314,32314,32314,32314,71,O'BRIEN,"We can get you a real bunk off the Enterprise... Oh, and I almost forgot, Captain Picard wants to see you as soon as possible.",29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32315,32315,32315,32315,72,SISKO,"(eyes off O'Brien, a throwaway) He does...",29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32316,32316,32316,32316,73,SISKO,Any word on our science and medical officers?,29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32317,32317,32317,32317,74,O'BRIEN,They're expected tomorrow.,29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32318,32318,32318,32318,75,SISKO,"Jake, I want you to stay here until I come back...",29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32319,32319,32319,32319,76,JAKE,Is this the food replicator?,29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32320,32320,32320,32320,77,O'BRIEN,I'm afraid they're all off-line... there's plenty of emergency rations... I could send some down...,29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32321,32321,32321,32321,78,JAKE,Dad...,29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32322,32322,32322,32322,79,SISKO,"We're just gonna have to rough it til we get things up and running, Jake... okay?",29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32323,32323,32323,32323,80,JAKE,Okay.,29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32324,32324,32324,32324,81,SISKO,"(this isn't going to work, but I'll try to make it look that I really think it will, smiles) Okay.",29   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32325,32325,32325,32325,82,O'BRIEN,I'd like to ask the designer what he was thinking about when they built this place... I still haven't been able to find an O-D-N access... that's the Prefect's office up there...,30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32326,32326,32326,32326,83,SISKO,So all others have to look up with respect. Cardassian architecture.,30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32327,32327,32327,32327,84,O'BRIEN,Yessir. Major Kira has been using it...,30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32328,32328,32328,32328,85,SISKO,Is it my imagination or is it unusually warm... ?,30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32329,32329,32329,32329,86,O'BRIEN,"The environmental controls in Ops are stuck at thirty-two ""C""... we're working on it.",30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,-0.25
32330,32330,32330,32330,87,SISKO,I guess it's time to meet Major Kira...,30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32331,32331,32331,32331,88,O'BRIEN,"Sir, have you ever served with any Bajoran women?",30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32332,32332,32332,32332,89,SISKO,No. Why?,30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32333,32333,32333,32333,90,O'BRIEN,"Just wondering, sir.",30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32334,32334,32334,32334,91,BAJORAN BUREAUCRAT...,... You're being a fool...,30   INT. OPS,OPS,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32335,32335,32335,32335,92,KIRA,... THEN DON'T ASK FOR MY OPINION NEXT TIME!,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32336,32336,32336,32336,93,KIRA,Yes?,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32337,32337,32337,32337,94,SISKO,I'm Benjamin Sisko...,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32338,32338,32338,32338,95,KIRA,I suppose you want the office.,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32339,32339,32339,32339,96,SISKO,"Well, actually I thought I'd say hello first and then take the office... but we could do it in any order you'd like.",32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32340,32340,32340,32340,97,KIRA,Hello.,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32341,32341,32341,32341,98,SISKO,"Is something bothering you, Major?",32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32342,32342,32342,32342,99,KIRA,"You don't want to ask me that, Commander...",32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32343,32343,32343,32343,100,SISKO,Why not?,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32344,32344,32344,32344,101,KIRA,Because I have a bad habit of telling the truth... even when people don't want to hear it.,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32345,32345,32345,32345,102,SISKO,Perhaps I want to hear it.,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32346,32346,32346,32346,103,KIRA,I don't believe the Federation has any business being here.,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32347,32347,32347,32347,104,SISKO,The provisional government disagrees with you...,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32348,32348,32348,32348,105,KIRA,The provisional government and I don't agree on a lot of things... which is probably why they've sent me to this god-forsaken place.,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32349,32349,32349,32349,106,KIRA,"I have been fighting for Bajoran independence since I was old enough to pick up a phaser... finally, we drive out the Cardassians... and what do our new leaders do... call up the Federation and invite them in...",32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32350,32350,32350,32350,107,SISKO,The Federation is only here to...,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32351,32351,32351,32351,108,KIRA AND SISKO,... help us/you.,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32352,32352,32352,32352,109,KIRA,"... yes, I know. The Cardassians said the same thing sixty years ago.",32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32353,32353,32353,32353,110,SISKO,"Major, when I was ordered here, I requested a Bajoran national as my first officer. It made sense. It still does. At least to me. Now, you and I are gonna have to...",32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32354,32354,32354,32354,111,KIRA,"Odo, are you reading something at A- fourteen?",32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32355,32355,32355,32355,112,ODO,My security array has been down for two hours... I'll meet you there...,32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32356,32356,32356,32356,113,KIRA,"We've been having a lot of break-ins lately... no need to come along, Commander...",32   INT. COMMANDER'S OFFICE (OPTICAL),COMMANDER'S OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32357,32357,32357,32357,114,NOG,Hurry up.,33   INT. ASSAYING OFFICE,ASSAYING OFFICE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32358,32358,32358,32358,115,ODO,"All right, just stand where you are.",34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32359,32359,32359,32359,116,thruOMITTED,37,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32360,32360,32360,32360,117,SISKO,That's enough.,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32361,32361,32361,32361,118,ODO,Who the hell are you?,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32362,32362,32362,32362,119,KIRA,"This is our new Starfleet Commander, Odo.",34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32363,32363,32363,32363,120,ODO,I don't allow weapons on the Promenade. That includes phasers.,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32364,32364,32364,32364,121,QUARK,Nog? What's going on?,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32365,32365,32365,32365,122,ODO,The boy's in a lot of trouble.,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32366,32366,32366,32366,123,QUARK,"Commander, my name is Quark. I used to run the local gambling establishment... this is my brother's boy... surely you can see that he only has a peripheral involvement in all this... we're scheduled to depart tomorrow... if we could be permitted to take him, I promise you he will be severely...",34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32367,32367,32367,32367,124,SISKO,That won't be possible. Take him to the brig.,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32368,32368,32368,32368,125,KIRA,Quark probably sent the two of them here to steal the ore samples in the first place...,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32369,32369,32369,32369,126,SISKO,"Major, there's a Ferengi legal tradition... it's called Plea Bargaining. I might let the boy go... but I want something in exchange from Mister Quark... something very important...",34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32370,32370,32370,32370,127,O'BRIEN,O'Brien to Commander Sisko.,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32371,32371,32371,32371,128,SISKO,Go ahead.,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32372,32372,32372,32372,129,O'BRIEN,"Sir, the Enterprise hailed us again. Captain Picard is waiting to see you.",34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32373,32373,32373,32373,130,SISKO,Acknowledged. This won't take long.,34   INT. PROMENADE,PROMENADE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32374,32374,32374,32374,131,PICARD,Come.,42   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32375,32375,32375,32375,132,PICARD,"Commander, come in. Welcome to Bajor.",42   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32376,32376,32376,32376,133,SISKO,"It's been a long time, Captain.",42   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32377,32377,32377,32377,134,PICARD,Have we met before?,42   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32378,32378,32378,32378,135,SISKO,Yessir. We met in battle. I was on the Saratoga at Wolf 359.,42   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32379,32379,32379,32379,136,PICARD,I assume you've been briefed on the events leading to the Cardassian withdrawal.,42   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32380,32380,32380,32380,137,SISKO,Yessir... I understand they've spent the last half century robbing the planet of every valuable resource... before abandoning it...,42   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32381,32381,32381,32381,138,PICARD,They've left the Bajorans without any way to be self-sustaining... the relief efforts we've been coordinating are barely adequate.,42   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
32382,32382,32382,32382,139,PICARD,I've come to know the Bajora. I'm one of the strongest proponents for their entry into the Federation.,42   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,#40511-721,1992-08-10,Deep Space Nine,402.txt,0.0
